order_id,order_date,customer_name,email,country,sku,qty,unit_price,channel,total,email_valid
3134,2025-12-04,Zain Khan,zain.khan@marketplace.net,Pakistan,SKU-005,1.0,3.26,Marketplace,3.26,True
3148,2025-12-09,Jane Patel,jane.patel@hotmail.com,Pakistan,SKU-010,3.0,28.21,Marketplace,84.63,True
3150,2025-12-08,Laiba Gupta,laiba.gupta@eml.com,Pakistan,SKU-010,5.0,29.26,Marketplace,146.3,True
3153,2025-12-09,Sonia Khan,SONIA.KHAN@HOTMAIL.COM,USA,SKU-006,1.0,16.07,Marketplace,16.07,True
3212,2025-12-05,Michael Ali,michael.ali@shop.com,UAE,SKU-005,3.0,3.4,Marketplace,10.2,True
3239,2025-12-07,Faizan Qureshi,faizan.qureshi@hotmail.com,Pakistan,SKU-006,4.0,14.97,Marketplace,59.88,True
3289,2025-12-05,Arjun Ali,arjun.ali@marketplace.net,Pakistan,SKU-001,5.0,18.92,Website,94.6,True
3341,2025-12-05,Ayesha Qureshi,ayesha.qureshi@marketplace.net,India,SKU-010,2.0,27.5,Website,55.0,True
3342,2025-12-06,Sara Noor,sara.noor@mail.com,Pakistan,SKU-010,4.0,28.49,Website,113.96,True
3373,2025-12-08,Ali Tariq,ali.tariq@shop.com,India,SKU-009,3.0,9.27,Website,27.81,True
3433,2025-12-06,Olivia Doe,olivia.doe@eml.com,USA,SKU-006,5.0,13.63,Website,68.15,True
3584,2025-12-04,Hassan  Ahmad,hassan.ahmad@mail.com,UAE,SKU-008,3.0,23.56,Website,70.68,True
3585,2025-12-07,Usman Chen,usman.chen@marketplace.net,USA,SKU-009,3.0,9.87,Marketplace,29.61,True
3595,2025-12-04,Ali  Tariq,ali.tariq@example.com,India,SKU-008,4.0,22.55,Website,90.2,True
3603,2025-12-06,Hassan Abbas,HASSAN.ABBAS@EML.COM,Pakistan,SKU-001,2.0,20.38,Marketplace,40.76,True
3670,2025-12-05,Amna Patel,amna.patel@shop.com,India,SKU-005,5.0,2.94,Website,14.7,True
3857,2025-12-09,Rahul Ahmad,rahul.ahmad@hotmail.com,USA,SKU-010,1.0,27.21,Marketplace,27.21,True
3866,2025-12-05,Huda Miller,huda.miller@marketplace.net,UAE,SKU-006,1.0,15.12,Marketplace,15.12,True
3924,2025-12-07,Ava Chen,ava.chen@eml.com,USA,SKU-010,4.0,,Marketplace,,True
3979,2025-12-06,Ayesha Patel,ayesha.patel@marketplace.net,Pakistan,SKU-003,2.0,4.89,Marketplace,9.78,True
3985,2025-12-06,Meera Johnson,MEERA.JOHNSON@MAIL.COM,USA,SKU-003,1.0,4.72,Website,4.72,True
4003,2025-12-08,Sara Williams,sara.williams@example.com,Pakistan,SKU-001,5.0,19.54,Marketplace,97.7,True
4005,2025-12-08,Michael Ali,michael.ali @ shop.com,Pakistan,SKU-006,4.0,14.92,Marketplace,59.68,False
4016,2025-12-06,Hassan Raza,hassan.raza@shop.com,India,SKU-004,1.0,,Website,,True
4122,2025-12-09,Huda Gupta,huda.gupta@marketplace.net,Pakistan,SKU-008,1.0,23.66,Marketplace,23.66,True
4145,2025-12-09,Arjun Sharma,arjun.sharma@example.com,Pakistan,SKU-002,1.0,,Website,,True
4253,2025-12-05,Ali O'Brien,ali.obrien@shop.com,Pakistan,SKU-003,5.0,4.95,Marketplace,24.75,True
4373,2025-12-07,Ayesha Singh,AYESHA.SINGH@EXAMPLE.COM,Pakistan,SKU-004,4.0,7.74,Marketplace,30.96,True
4410,2025-12-08,Bilal Ahmad,bilal.ahmad@mail.com,Pakistan,SKU-009,1.0,9.79,Marketplace,9.79,True
4432,2025-12-04,Jane Davis,jane.davis@shop.com,Pakistan,SKU-009,2.0,9.05,Marketplace,18.1,True
4448,2025-12-08,Meera Khan,meera.khan@mail.com,Pakistan,SKU-010,3.0,27.89,Marketplace,83.67,True
4476,2025-12-07,Amna Khan,amna.khan@hotmail.com,UAE,SKU-009,4.0,,Website,,True
4488,2025-12-05,Hassan  Singh,hassan.singh@hotmail.com,India,SKU-003,3.0,4.95,Marketplace,14.85,True
4540,2025-12-07,Anil Hassan,anil.hassan@shop.com,USA,SKU-008,1.0,23.89,Marketplace,23.89,True
4545,2025-12-05,Ahmed Noor,ahmed.noor@marketplace.net,Pakistan,SKU-006,,16.09,Marketplace,,True
4569,2025-12-07,Sonia Doe,sonia.doe@hotmail.com,Pakistan,SKU-006,1.0,14.98,Website,14.98,True
4616,2025-12-08,Michael Williams,michael.williams@mail.com,Pakistan,SKU-002,4.0,,Marketplace,,True
4656,2025-12-05,Amna Khan,amna.khan@hotmail.com,Pakistan,SKU-005,5.0,3.53,Marketplace,17.65,True
4671,2025-12-04,Omar Zafar,omar.zafar @ marketplace.net,India,SKU-002,4.0,12.6,Website,50.4,False
4761,2025-12-06,Huda  Chen,huda.chen@example.com,USA,SKU-002,5.0,12.67,Marketplace,63.35,True
4774,2025-12-08,Olivia Ahmad,olivia.ahmad@example.com,UAE,SKU-006,2.0,14.86,Marketplace,29.72,True
4823,2025-12-04,Zain Khan,zain.khan@marketplace.net,Pakistan,SKU-008,2.0,23.38,Marketplace,46.76,True
4827,2025-12-07,Sara Doe,sara.doe@mail.com,Pakistan,SKU-006,1.0,16.34,Website,16.34,True
4878,2025-12-09,Olivia Siddiqui,olivia.siddiqui@hotmail.com,Pakistan,SKU-005,4.0,3.06,Marketplace,12.24,True
4940,2025-12-04,Jane Tariq,jane.tariq@hotmail.com,USA,SKU-009,5.0,9.34,Website,46.7,True
5078,2025-12-09,Noah Sharma,noah.sharma@@shop.com,USA,SKU-007,4.0,0.0,Marketplace,0.0,False
5166,2025-12-04,Hassan Raza,hassan.raza@@hotmail.com,Pakistan,SKU-006,2.0,13.86,Marketplace,27.72,False
5173,2025-12-06,Sophia Sharma,sophia.sharma@shop.com,USA,SKU-002,3.0,12.63,Marketplace,37.89,True
5239,2025-12-06,Priya Iqbal,priya.iqbal@mail.com,USA,SKU-003,2.0,5.15,Website,10.3,True
5332,2025-12-09,Liam Abbas,liam.abbas@marketplace.net,Pakistan,SKU-008,3.0,20.05,Website,60.15,True
5405,2025-12-07,Huda Patel,huda.patel@marketplace.net,UAE,SKU-005,3.0,3.41,Website,10.23,True
5413,2025-12-05,Noah Miller,NOAH.MILLER@MARKETPLACE.NET,India,SKU-002,3.0,,Marketplace,,True
5448,2025-12-06,Anil Raza,anil.raza@hotmail.com,UAE,SKU-008,5.0,20.92,Website,104.6,True
5501,2025-12-04,Hassan Sharma,hassan.sharma@eml.com,Pakistan,SKU-008,1.0,19.85,Website,19.85,True
5627,2025-12-09,Ali Williams,ali.williams@mail.com,Pakistan,SKU-009,5.0,,Website,,True
5632,2025-12-06,Hassan Noor,hassan.noor@marketplace.net,India,SKU-007,5.0,0.0,Website,0.0,True
5641,2025-12-06,Usman Ahmad,usman.ahmad@hotmail.com,Pakistan,SKU-005,4.0,3.19,Website,12.76,True
5758,2025-12-06,Michael Zafar,michael.zafar@example.com,Pakistan,SKU-009,5.0,9.04,Website,45.2,True
5772,2025-12-07,Huda Patel,huda@example,USA,SKU-003,4.0,5.46,Marketplace,21.84,False
5811,2025-12-09,Arjun  Williams,arjun.williams@mail.com,Pakistan,SKU-005,3.0,3.3,Marketplace,9.9,True
5854,2025-12-09,Olivia Singh,olivia.singh@mail.com,USA,SKU-008,3.0,20.82,Marketplace,62.46,True
5932,2025-12-06,Olivia Doe,olivia.doe@hotmail.com,USA,SKU-009,5.0,9.41,Marketplace,47.05,True
5938,2025-12-08,Bilal  Brown,bilal.brown@mail.com,UAE,SKU-007,2.0,0.0,Website,0.0,True
5952,2025-12-07,Bilal Chen,bilal.chen@mail.com,Pakistan,SKU-007,1.0,0.0,Marketplace,0.0,True
5973,2025-12-06,Noah Johnson,noah.johnson@example.com,Pakistan,SKU-002,5.0,11.31,Website,56.55,True
5974,2025-12-06,Arjun Patel,arjun.patel@marketplace.net,Pakistan,SKU-007,4.0,,Marketplace,,True
6023,2025-12-05,Sara O'Brien,sara.obrien@eml.com,UAE,SKU-004,2.0,7.5,Marketplace,15.0,True
6029,2025-12-04,Emily Akram,emily.akram@mail.com,Pakistan,SKU-001,1.0,18.76,Website,18.76,True
6073,2025-12-04,Sophia Ali,sophia.ali@marketplace.net,USA,SKU-008,4.0,21.96,Website,87.84,True
6141,2025-12-06,Ali Brown,ali.brown@eml.com,USA,SKU-007,4.0,0.0,Marketplace,0.0,True
6187,2025-12-04,Zain Singh,zain.singh@marketplace.net,Pakistan,SKU-004,2.0,,Marketplace,,True
6232,2025-12-08,Ayesha Doe,ayesha.doe@marketplace.net,USA,SKU-002,5.0,11.94,Website,59.7,True
6270,2025-12-06,Sonia Brown,sonia.brown@marketplace.net,Pakistan,SKU-007,3.0,0.0,Marketplace,0.0,True
6286,2025-12-09,Noor Chen,noor.chen@marketplace.net,USA,SKU-005,2.0,3.28,Marketplace,6.56,True
6398,2025-12-06,Priya Patel,priya.patel@eml.com,UAE,SKU-010,4.0,29.95,Website,119.8,True
6408,2025-12-08,Meera Hassan,meera.hassan@shop.com,Pakistan,SKU-001,1.0,20.26,Website,20.26,True
6415,2025-12-07,John Miller,john.miller@hotmail.com,Pakistan,SKU-010,5.0,32.33,Marketplace,161.65,True
6477,2025-12-04,Faizan Chen,faizan.chen@shop.com,India,SKU-006,4.0,13.62,Website,54.48,True
6492,2025-12-09,Bilal Akram,bilal.akram@marketplace.net,Pakistan,SKU-008,2.0,24.19,Website,48.38,True
6503,2025-12-06,John Brown,john.brown@example.com,USA,SKU-008,2.0,22.42,Marketplace,44.84,True
6602,2025-12-09,Priya Tariq,priya.tariq@mail.com,Pakistan,SKU-006,5.0,15.7,Website,78.5,True
6630,2025-12-08,Priya Zafar,priya.zafar@eml.com,India,SKU-001,1.0,,Marketplace,,True
6668,2025-12-08,Sonia Ali,sonia.ali@eml.com,USA,SKU-010,4.0,29.52,Marketplace,118.08,True
6706,2025-12-04,Faizan Johnson,faizan.johnson@shop.com,India,SKU-002,4.0,13.44,Marketplace,53.76,True
6729,2025-12-06,Arjun Raza,arjun.raza@hotmail.com,Pakistan,SKU-001,4.0,19.1,Website,76.4,True
6748,2025-12-04,Laiba Hassan,laiba.hassan@mail.com,Pakistan,SKU-008,2.0,20.86,Marketplace,41.72,True
6818,2025-12-09,Sara Patel,SARA.PATEL@MARKETPLACE.NET,India,SKU-009,4.0,10.02,Website,40.08,True
6834,2025-12-04,Ava Qureshi,ava.qureshi@shop.com,Pakistan,SKU-010,1.0,28.75,Marketplace,28.75,True
6864,2025-12-06,Ava Iqbal,ava.iqbal@example.com,Pakistan,SKU-002,1.0,12.68,Website,12.68,True
6918,2025-12-09,Hassan Yadav,hassan.yadav@shop.com,Pakistan,SKU-002,2.0,12.51,Website,25.02,True
6948,2025-12-09,Meera Sharma,meera.sharma@example.com,Pakistan,SKU-004,5.0,7.16,Marketplace,35.8,True
6957,2025-12-04,Hassan Zafar,hassan.zafar@hotmail.com,Pakistan,SKU-010,2.0,31.24,Marketplace,62.48,True
6968,2025-12-05,Michael Sharma,michael.sharma@shop.com,USA,SKU-010,2.0,30.4,Marketplace,60.8,True
6973,2025-12-09,Faizan Ali,faizan.ali@shop.com,India,SKU-007,1.0,0.0,Website,0.0,True
6983,2025-12-04,Meera Hassan,meera.hassan@hotmail.com,Pakistan,SKU-007,4.0,0.0,Marketplace,0.0,True
7011,2025-12-05,Laiba Iqbal,laiba.iqbal@eml.com,Pakistan,SKU-009,3.0,10.6,Website,31.8,True
7104,2025-12-07,Olivia  Hassan,olivia.hassan@mail.com,USA,SKU-010,3.0,32.14,Website,96.42,True
7191,2025-12-07,Faizan Chen,faizan.chen@shop.com,India,SKU-007,4.0,0.0,Website,0.0,True
7213,2025-12-05,Ahmed Akram,ahmed.akram@hotmail.com,Pakistan,SKU-007,2.0,0.0,Marketplace,0.0,True
7220,2025-12-04,Bilal Ahmad,bilal.ahmad@mail.com,USA,SKU-002,5.0,13.57,Marketplace,67.85,True
7252,2025-12-06,Olivia Ali,olivia.ali@marketplace.net,Pakistan,SKU-007,4.0,0.0,Marketplace,0.0,True
7264,2025-12-06,Laiba Siddiqui,laiba.siddiqui@hotmail.com,UAE,SKU-006,1.0,16.23,Website,16.23,True
7272,2025-12-07,Omar O'Brien,omar.obrien@shop.com,Pakistan,SKU-007,2.0,0.0,Website,0.0,True
7302,2025-12-08,Jane Miller,jane.miller@shop.com,UAE,SKU-006,5.0,15.06,Website,75.3,True
7344,2025-12-04,Rahul Ali,rahul.ali@mail.com,USA,SKU-004,2.0,7.0,Website,14.0,True
7403,2025-12-06,John Iqbal,john.iqbal@marketplace.net,Pakistan,SKU-008,5.0,22.88,Website,114.4,True
7409,2025-12-05,Nida Williams,nida.williams@hotmail.com,UAE,SKU-004,3.0,8.2,Marketplace,24.6,True
7432,2025-12-05,Faizan Qureshi,faizan.qureshi@eml.com,USA,SKU-005,2.0,3.06,Website,6.12,True
7442,2025-12-08,Huda Brown,huda.brown@shop.com,Pakistan,SKU-010,5.0,30.46,Marketplace,152.3,True
7531,2025-12-09,Laiba Zafar,laiba.zafar@marketplace.net,India,SKU-010,1.0,29.38,Marketplace,29.38,True
7547,2025-12-07,Ahmed Patel,ahmed.patel@hotmail.com,USA,SKU-004,2.0,,Website,,True
7568,2025-12-05,Usman Sharma,usman.sharma@example.com,Pakistan,SKU-002,1.0,11.99,Marketplace,11.99,True
7570,2025-12-06,Priya Sharma,priya.sharma@mail.com,USA,SKU-005,2.0,3.41,Website,6.82,True
7594,2025-12-06,Noah Patel,noah.patel@mail.com,USA,SKU-005,,3.47,Marketplace,,True
7661,2025-12-05,Noah Johnson,noah.johnson@shop.com,USA,SKU-006,4.0,16.01,Website,64.04,True
7671,2025-12-06,Emily Kumar,emily.kumar@mail.com,USA,SKU-009,4.0,9.45,Website,37.8,True
7694,2025-12-07,Noah Ahmad,noah.ahmad @ mail.com,Pakistan,SKU-009,1.0,10.42,Website,10.42,False
7738,2025-12-08,Ava Patel,ava.patel @ mail.com,Pakistan,SKU-006,5.0,16.18,Marketplace,80.9,False
7761,2025-12-09,Meera Hassan,meera.hassan@example.com,Pakistan,SKU-006,5.0,15.87,Marketplace,79.35,True
7764,2025-12-06,Michael Sharma,michael.sharma@example.com,UAE,SKU-010,2.0,30.63,Marketplace,61.26,True
7851,2025-12-06,Jane Tariq,jane.tariq@shop.com,Pakistan,SKU-001,3.0,18.48,Website,55.44,True
7860,2025-12-08,Ayesha Patel,ayesha.patel@mail.com,Pakistan,SKU-002,2.0,12.38,Marketplace,24.76,True
7865,2025-12-05,Ahmed Zafar,ahmed.zafar@shop.com,India,SKU-002,5.0,13.25,Marketplace,66.25,True
7951,2025-12-07,Sara Yadav,sara.yadav@mail.com,UAE,SKU-007,3.0,0.0,Website,0.0,True
7997,2025-12-07,Ali Miller,ali.miller@mail.com,Pakistan,SKU-003,2.0,5.42,Marketplace,10.84,True
8164,2025-12-08,Huda Gupta,huda.gupta@eml.com,Pakistan,SKU-004,3.0,7.51,Website,22.53,True
8209,2025-12-06,Sonia Raza,sonia.raza@mail.com,India,SKU-005,5.0,3.03,Marketplace,15.15,True
8355,2025-12-08,Faizan Raza,faizan@example,India,SKU-005,1.0,2.94,Marketplace,2.94,False
8368,2025-12-04,Ayesha Patel,ayesha.patel@marketplace.net,Pakistan,SKU-006,1.0,14.23,Marketplace,14.23,True
8429,2025-12-06,Amna Ali,amna.ali@example.com,Pakistan,SKU-004,1.0,,Marketplace,,True
8571,2025-12-04,Ahmed Khan,ahmed.khan@eml.com,UAE,SKU-009,3.0,9.0,Marketplace,27.0,True
8600,2025-12-05,Hassan Patel,hassan.patel@marketplace.net,Pakistan,SKU-003,4.0,5.42,Marketplace,21.68,True
8630,2025-12-09,Sophia Davis,sophia.davis@hotmail.com,UAE,SKU-010,3.0,32.71,Website,98.13,True
8645,2025-12-07,Sophia Qureshi,sophia.qureshi@hotmail.com,Pakistan,SKU-008,3.0,21.49,Marketplace,64.47,True
8655,2025-12-05,Zain Johnson,zain.johnson@example.com,USA,SKU-005,4.0,3.35,Website,13.4,True
8695,2025-12-09,Liam  Brown,liam.brown@eml.com,Pakistan,SKU-010,3.0,27.05,Website,81.15,True
8805,2025-12-06,Nida Patel,nida.patel@marketplace.net,Pakistan,SKU-003,4.0,5.24,Website,20.96,True
8872,2025-12-05,Amna Ali,amna.ali@eml.com,Pakistan,SKU-007,1.0,0.0,Website,0.0,True
8880,2025-12-05,Sara Gupta,sara.gupta@shop.com,USA,SKU-001,2.0,20.18,Marketplace,40.36,True
8960,2025-12-07,Usman Singh,usman.singh@example.com,India,SKU-005,4.0,3.28,Marketplace,13.12,True
8973,2025-12-04,Amna Ahmad,amna.ahmad@mail.com,UAE,SKU-004,1.0,7.45,Marketplace,7.45,True
8983,2025-12-05,Ayesha Noor,ayesha.noor@shop.com,India,SKU-009,1.0,9.98,Marketplace,9.98,True
8992,2025-12-07,John Khan,john.khan@hotmail.com,UAE,SKU-001,2.0,20.4,Website,40.8,True
9008,2025-12-04,Ayesha Siddiqui,ayesha.siddiqui@eml.com,USA,SKU-004,,8.14,Marketplace,,True
9012,2025-12-05,Sonia Ahmad,sonia.ahmad@marketplace.net,UAE,SKU-006,5.0,14.6,Website,73.0,True
9027,2025-12-04,Usman Kumar,usman.kumar@example.com,USA,SKU-005,5.0,,Marketplace,,True
9031,2025-12-07,Michael Smith,michael.smith@marketplace.net,India,SKU-007,1.0,0.0,Marketplace,0.0,True
9072,2025-12-05,Sophia Tariq,sophia.tariq@mail.com,Pakistan,SKU-010,5.0,31.24,Marketplace,156.2,True
9076,2025-12-06,Nida Miller,nida.miller@shop.com,Pakistan,SKU-004,2.0,7.04,Website,14.08,True
9093,2025-12-04,Olivia Smith,olivia.smith@@eml.com,India,SKU-008,2.0,20.71,Website,41.42,False
9152,2025-12-04,Ahmed Chen,ahmed.chen@example.com,USA,SKU-001,5.0,21.69,Website,108.45,True
9218,2025-12-08,Ali Williams,ALI.WILLIAMS@EXAMPLE.COM,USA,SKU-004,4.0,7.12,Website,28.48,True
9379,2025-12-08,Zain Kumar,zain.kumar@shop.com,Pakistan,SKU-009,3.0,10.83,Marketplace,32.49,True
9439,2025-12-09,Jane Raza,jane.raza@hotmail.com,UAE,SKU-010,4.0,30.77,Marketplace,123.08,True
9456,2025-12-05,Ahmed Zafar,ahmed.zafar@eml.com,Pakistan,SKU-001,5.0,19.93,Marketplace,99.65,True
9489,2025-12-07,Laiba Qureshi,laiba.qureshi@hotmail.com,UAE,SKU-001,4.0,20.92,Marketplace,83.68,True
9536,2025-12-09,Sophia Johnson,sophia.johnson@mail.com,UAE,SKU-009,3.0,10.4,Website,31.2,True
9622,2025-12-09,Sophia O'Brien,sophia.obrien@mail.com,Pakistan,SKU-009,3.0,10.71,Marketplace,32.13,True
9683,2025-12-06,Zain Brown,zain.brown@hotmail.com,Pakistan,SKU-003,2.0,4.89,Website,9.78,True
9696,2025-12-04,Faizan Kumar,faizan.kumar@hotmail.com,India,SKU-005,4.0,3.57,Marketplace,14.28,True
9764,2025-12-08,Noor Abbas,noor.abbas@shop.com,UAE,SKU-004,3.0,7.66,Marketplace,22.98,True
9826,2025-12-06,Nida Patel,nida.patel@shop.com,USA,SKU-007,0.0,0.0,Website,0.0,True
9858,2025-12-04,Faizan Chen,faizan.chen@marketplace.net,Pakistan,SKU-009,5.0,9.54,Marketplace,47.7,True
9899,2025-12-07,Meera Smith,meera.smith@marketplace.net,UAE,SKU-006,3.0,,Marketplace,,True
9989,2025-12-09,Ali Ahmad,ali.ahmad@example.com,UAE,SKU-005,1.0,3.44,Website,3.44,True
9990,2025-12-07,Ava Sharma,ava.sharma@example.com,UAE,SKU-007,1.0,0.0,Marketplace,0.0,True
10014,2025-12-09,Liam Ali,liam.ali@hotmail.com,UAE,SKU-004,4.0,8.15,Website,32.6,True
10035,2025-12-09,Rahul Ahmad,rahul.ahmad@hotmail.com,Pakistan,SKU-008,4.0,21.71,Marketplace,86.84,True
10041,2025-12-07,Hassan Patel,hassan.patel@hotmail.com,Pakistan,SKU-005,5.0,3.22,Website,16.1,True
10080,2025-12-08,John Smith,john.smith@marketplace.net,India,SKU-002,4.0,,Marketplace,,True
10271,2025-12-09,Hassan Gupta,hassan.gupta@eml.com,Pakistan,SKU-009,2.0,9.28,Marketplace,18.56,True
10282,2025-12-08,Arjun Noor,arjun.noor@shop.com,USA,SKU-005,1.0,,Website,,True
10326,2025-12-04,Priya Qureshi,priya.qureshi@hotmail.com,USA,SKU-003,4.0,4.78,Website,19.12,True
10346,2025-12-06,Omar Akram,omar.akram@eml.com,India,SKU-009,1.0,9.56,Website,9.56,True
10387,2025-12-07,Emily Khan,emily.khan@example.com,UAE,SKU-009,1.0,10.84,Website,10.84,True
10468,2025-12-09,Omar Singh,omar.singh@example.com,USA,SKU-001,2.0,21.03,Marketplace,42.06,True
10498,2025-12-04,Amna Johnson,amna.johnson@example.com,USA,SKU-003,5.0,4.91,Website,24.55,True
10505,2025-12-07,Sophia Akram,sophia.akram@mail.com,Pakistan,SKU-007,1.0,,Website,,True
10550,2025-12-05,Sophia  Doe,sophia.doe@eml.com,Pakistan,SKU-006,1.0,15.89,Website,15.89,True
10572,2025-12-05,Bilal Khan,bilal.khan@example.com,India,SKU-006,1.0,14.45,Marketplace,14.45,True
10609,2025-12-07,Ali Hassan,ALI.HASSAN@MAIL.COM,USA,SKU-001,3.0,19.84,Marketplace,59.52,True
10620,2025-12-05,Usman Patel,usman.patel@hotmail.com,Pakistan,SKU-006,5.0,,Marketplace,,True
10649,2025-12-08,Sophia Smith,sophia.smith@hotmail.com,Pakistan,SKU-003,4.0,4.72,Marketplace,18.88,True
10670,2025-12-09,Nida Johnson,nida.johnson@mail.com,Pakistan,SKU-007,1.0,0.0,Website,0.0,True
10756,2025-12-07,Hassan Yadav,hassan.yadav@mail.com,UAE,SKU-003,2.0,4.91,Marketplace,9.82,True
10769,2025-12-07,Huda Chen,huda.chen@mail.com,USA,SKU-007,4.0,0.0,Website,0.0,True
10776,2025-12-08,Zain Doe,ZAIN.DOE@HOTMAIL.COM,India,SKU-006,3.0,16.31,Marketplace,48.93,True
10790,2025-12-07,Ayesha Tariq,ayesha.tariq@shop.com,UAE,SKU-003,5.0,4.87,Website,24.35,True
10821,2025-12-05,Sara Ahmad,sara.ahmad@hotmail.com,USA,SKU-005,2.0,3.32,Website,6.64,True
10836,2025-12-09,Sara Kumar,sara.kumar@mail.com,UAE,SKU-001,1.0,21.77,Marketplace,21.77,True
10859,2025-12-07,Sonia Davis,sonia.davis@@marketplace.net,Pakistan,SKU-004,4.0,8.16,Marketplace,32.64,False
10880,2025-12-05,Usman Siddiqui,usman.siddiqui@eml.com,Pakistan,SKU-009,3.0,9.38,Website,28.14,True
10929,2025-12-07,Amna  O'Brien,amna.obrien@eml.com,Pakistan,SKU-004,3.0,8.23,Website,24.69,True
