 order_id ,date,Product,qty,unit_price,TOTAL ,customer_name
ORD77546,12-13-2024,Gadget X, 8 ,"7,70",61.60,Maria Iqbal
ORD86059,09/09/2024,Gadget Y,1,4,4,John Smith
ORD69318,14/12/2024,Widget A,3,11,33,Fatima Lee
ORD48425,09-04-2024,Service Plan,1, 49.99 ,"49,99",Fatima Iqbal
ORD11956,29-Oct-24,Gadget Y,10,$5.49, 52.16 ,Noor Reyes
ORD67937,2024-11-23,WIDGET A,1,11,11.25,Noor Garcia
ORD86582,"Jun 11, 2024",Gadget X,3, 7.00 ,"21,00",Ayesha Reyes
ORD82425,2024-09-17,Widget B,2,"19,99",39,Omar Chen
ORD42684,31-Jul-24,Service Plan,1,"49,99","49,99",Sara Ahmed
ORD16938,16/09/2024,Gadget Y,6, 5.49 , 34.59 ,Fatima Khan
ORD60728,06-09-2024,Widget A,4,$12.50, 50.00 ,Fatima Hussain
ORD42674,"Nov 29, 2024",Gadget Y,4,4,18.78,Ali Smith  
ORD45747,11-03-2024,Gadget Y,7,4,34,Maria Lee
ORD82965,09-27-2024,Gadget X,3,"7,00","21,00",Fatima Ahmed
ORD28819,08/10/2024,Service Plan,3, 49.99 ,157.47,Omar Iqbal
ORD18211,28-Jun-24,WIDGET A,4,11,47.25,Omar Chen
ORD87169,"Jun 23, 2024",Gadget X,2,"7,00",11,Hassan Iqbal
ORD33619,06-Aug-24,Gadget X,9,"7,70", 69.30 ,Hassan Reyes
ORD43291,"Aug 18, 2024",Widget A,1,12.50,12.50,Omar Garcia
ORD21828,"Dec 29, 2024",Gadget X,2,$7.70,$15.40,Noor Smith
ORD13982,11-17-2024,Gadget X,7,$7.00, 58.80 ,Hassan Lee
ORD52651,01-Jun-24,Gadget Y,2, 5.49 ,10.98,Omar Iqbal
ORD21534,2024-09-25,Widget A,1, 13.75 ,13,Fatima Smith
ORD51816,07-Jun-24,Service Plan,10, 49.99 , 499.90 ,Zain Lee
ORD84697,07/07/2024,Gadget Y,4,"5,49", 21.96 ,Noor Reyes
ORD50933,05-Jul-24,Service Plan,6,44.99,215,Fatima Patel
ORD80643,11-06-2024,Widget B, 9 ,$19.99,$179.91,Hassan Chen
ORD43303,27/11/2024,Service Plan,4, 54.99 ,219,Maria Iqbal
ORD93856,06-Jun-24,Widget B,3,"19,99",59,Hassan Chen
ORD56935,2024-06-27,Gadget X,2,7.00,$14.00,Omar Smith
ORD81189,2024-12-03,Service Plan,2,49.99,99,Noor Iqbal
ORD19394,08-28-2024,Widget B,7,"17,99",125,Ali Ahmed
ORD10234,11-05-2024,Widget B,6,19, 119.94 ,Ayesha Chen
ORD15428,12-06-2024,Gadget Y,1,$4.94, 4.94 ,Ayesha Hussain
ORD51552,"Jun 05, 2024",Gadget Y,10, 5.49 ,54.90,Ayesha Garcia
ORD29201,16/09/2024,Gadget X,3, 7.00 ,"21,00",John Garcia
ORD72312,21/08/2024,Widget A,9,12,112.50,Noor Reyes
ORD29047,2024-12-29,Gadget X,3, 7.70 ,"23,10",Sara Hussain
ORD80167,11-10-2024,Widget B,9,"19,99",$179.91,Ali Iqbal
ORD17938,30/09/2024,WIDGET B,9,"21,99",$207.80,Zain Hussain
ORD96960,11-30-2024,Service Plan,5,49,"199,96",John Lee
ORD64102,10-Jun-24,Widget A,6, 12.50 ,75.00,Noor Lee
ORD93801,2024-12-20,Gadget Y,4,5.49, 21.96 ,John Khan
ORD78755,10-Oct-24,Widget B,6, 19.99 ,119,Omar Lee
ORD93608,06/07/2024,Gadget Y,9,5,49.41,Ayesha Khan
ORD57806,"Sep 16, 2024",Gadget X,10,7.70,"77,00",Sara Hussain
ORD27569,"Dec 20, 2024",Widget B,1,"19,99",15.99,Noor Ahmed
ORD65680,2024-09-20,Widget B,2,19,$39.98,John Lee
ORD33365,26/12/2024,Service Plan,7,"44,99",$314.94,Omar Iqbal
ORD17275,12-19-2024,Gadget X,9, 7.00 ,"63,00",Ayesha Garcia
ORD12211,2024-09-22,WIDGET A,4,12.50,$52.50,Ayesha Smith
ORD76617,11-23-2024,Gadget Y,9, 5.49 ,49.41,Maria Reyes
ORD90657,09-30-2024,Gadget Y,1,5,4,Omar Iqbal
ORD46292,22-Dec-24,Widget B,6, 19.99 ,$119.94,Sara Chen
ORD45214,"Jun 28, 2024",Gadget Y,9,5.49,49,Omar Ahmed
ORD10752,04-Jul-24,WIDGET B,2,17.99,"35,98",John Reyes
ORD31388,"Oct 17, 2024",Gadget X,9,"7,70",69.30,Hassan Chen
ORD50801,07-24-2024,Gadget Y,8,5.49,43.92,Ali Hussain
ORD95715,30/09/2024,Widget B,10,19,199,Hassan Lee
ORD71667,26-Nov-24,Gadget X,2,7,$14.00,Noor Chen  
ORD94903,15-Jun-24,Service Plan,3,"54,99",164,Hassan Iqbal
ORD70628,06-11-2024,Service Plan,6,54,395.92,Fatima Reyes
ORD57525,"Jul 17, 2024",Gadget X,2,"6,30","12,60",Sara Chen
ORD38102,11-15-2024,Gadget X,3,"7,00",$21.00,Hassan Garcia
ORD72560,19-Jun-24,SERVICE PLAN,7, 49.99 ,349.93,Noor Ahmed  
ORD67259,28/12/2024,Widget A,8,12,$100.00,John Khan
ORD96215,08-17-2024,Widget B,2,"21,99",$43.98,Hassan Ahmed
ORD76535,05-Jul-24,SERVICE PLAN,3,$49.99,179,Noor Hussain
ORD50621,"Jul 29, 2024",Gadget Y,6, 5.49 ,32,Zain Reyes
ORD65108,2024-06-20,Widget B,3,19.99, 62.97 ,Sara Iqbal
ORD20130,01-Nov-24,Gadget Y,2,$4.94,$9.88,Noor Chen
ORD39834,2024-11-08,Widget B,4,"19,99",79.96,John Reyes
ORD67190,"Dec 13, 2024",Service Plan,4,$49.99, 209.96 ,Omar Garcia
ORD43218,2024-10-23,Widget A,9,12,$112.50,Ayesha Ahmed
ORD76032,12-02-2024,Gadget Y,4,$4.94,15,Noor Smith
ORD72334,18-Oct-24,GADGET Y,5,4.94,$23.47,Ali Iqbal  
ORD63367,"Nov 09, 2024",Gadget X,10, 7.00 ,$70.00,Omar Lee
ORD90108,"Sep 23, 2024",Service Plan,1,$44.99,44,Ali Chen  
ORD43487,08-30-2024,Service Plan,10,44,"449,91",John Patel
ORD79255,"Jul 20, 2024",Gadget X,1,7,7.00,Hassan Khan
ORD36345,18/08/2024,GADGET Y,9,5.49, 59.29 ,Maria Reyes
ORD20520,06-19-2024,Widget A,7,12.50,"87,50",Maria Iqbal
ORD76347,22/06/2024,Gadget Y,4,$6.04,24,Sara Patel
ORD74543,2024-11-03,Service Plan,2,49,"99,98",Zain Patel
ORD26173,21-Sep-24,Gadget X,9,$7.00,"63,00",Omar Iqbal
ORD74319,"Dec 01, 2024",Widget A,3, 13.75 ,41.25,Noor Ahmed
ORD71575,22-Sep-24,Service Plan,7,49.99,$349.93,Maria Reyes
ORD86854,"Oct 03, 2024",Widget B,6,17.99,107,Hassan Garcia
ORD69259,2024-10-29,Widget B,9,19,$179.91,Sara Ahmed
ORD10481,09-08-2024,Gadget Y,1, 4.94 ,4.94,Sara Garcia
ORD85831,"Jul 07, 2024",Gadget Y,4,5,$21.96,Ayesha Ahmed
ORD46835,2024-06-28,Service Plan,1,49,49.99,Hassan Patel
ORD90940,04/09/2024,Gadget X,4,"7,00",$28.00,Sara Lee
ORD44970,2024-08-24,Widget A,10,12,$125.00,Noor Iqbal
ORD24311,2024-11-01,Widget A,6,12.50,75.00,Zain Reyes
ORD17759,24/12/2024,Widget B,10,$17.99,179,Omar Patel
ORD44875,06-Sep-24,Widget A,6,"12,50", 78.75 ,Noor Garcia
ORD56233,07-11-2024,Gadget Y,10,"5,49","57,65",Sara Smith
ORD16166,26/09/2024,Widget A,7,12.50,87.50,Zain Garcia
ORD30631,02/11/2024,Gadget X,3,$7.00,$21.00,Hassan Reyes
ORD79243,18-Sep-24,GADGET X,6,6,$39.69,Omar Khan
ORD23830,"Jul 24, 2024",Service Plan,10, 49.99 , 499.90 ,Ayesha Iqbal
ORD54854,"Nov 15, 2024",Gadget Y,5,4,24,Hassan Garcia
ORD39429,07-Nov-24,Gadget X,7,7,53.90,Ali Lee
ORD71081,21/11/2024,Widget A,3,$12.50,37,Omar Ahmed
ORD76530,06-18-2024,Gadget X,8, 7.00 , 56.00 ,John Lee
ORD80111,24/10/2024,Widget A,9,"12,50","112,50",Zain Smith
ORD79192,2024-11-13,GADGET Y,9,$5.49,"46,94",Hassan Patel
ORD54585,25/11/2024,SERVICE PLAN,4, 44.99 ,"188,96",Omar Iqbal
ORD22056,"Nov 04, 2024",Gadget X,8, 7.00 ,"56,00",Sara Lee
ORD85860,2024-11-24,Service Plan,5,49.99, 249.95 ,Fatima Reyes
ORD17290,2024-06-07,GADGET Y,5,$5.49,21.96,Maria Hussain  
ORD94235,14/12/2024,Gadget Y,6,6,"36,23",Zain Garcia
ORD54042,18/08/2024,Service Plan,9, 44.99 ,$404.92,Hassan Garcia
ORD82158,09-Aug-24,Widget A,6,"12,50",$75.00,Maria Reyes
ORD61056,"Sep 15, 2024",Widget A,7,11, 78.75 ,Hassan Chen
ORD11631,2024-08-21,Widget A,5,"13,75", 68.75 ,Omar Hussain
ORD74719,2024-09-06,Gadget Y,1,4.94,4.69,Fatima Lee
ORD94988,10-27-2024,Gadget Y,5,$5.49,28,Maria Chen
ORD13491,07-24-2024,Widget B,3,21, 65.97 ,John Patel  
ORD50552,08/08/2024,Widget A,4, 12.50 , 50.00 ,Fatima Reyes
ORD74078,2024-06-07,Service Plan,6, 49.99 ,"239,95",Noor Hussain
ORD91536,04/09/2024,Service Plan, 9 ,$49.99, 449.91 ,Zain Iqbal
ORD63971,10-10-2024,Gadget Y, 10 ,"5,49",65,Maria Khan
ORD36269,03/10/2024,Gadget X,2,7.00,$14.00,Fatima Ahmed
ORD61393,"Oct 13, 2024",GADGET X,1, 7.00 ,7,John Patel
ORD63895,05/06/2024,Widget B,2,"21,99",43,Fatima Lee
ORD29202,03-Aug-24,Widget B,6,"19,99","119,94",Maria Patel
ORD31696,"Jun 19, 2024",Service Plan,10,$49.99,499.90,Fatima Smith
ORD90802,04-Nov-24,GADGET X,10,7,70.00,Noor Lee
ORD33434,25-Nov-24,Service Plan,1,44,"44,99",Noor Patel  
ORD12764,2024-10-05,Gadget X,10, 7.00 ,"70,00",John Lee
ORD31472,2024-08-01,Gadget X,6, 6.30 ,$45.36,Hassan Chen
ORD24426,"Oct 17, 2024",Gadget Y,2,$5.49, 10.98 ,Maria Ahmed
ORD21339,18-Jul-24,Gadget Y,10,4,49,Fatima Iqbal
ORD35621,12-26-2024,Gadget Y,10,5.49, 54.90 ,Sara Iqbal
ORD79106,07-01-2024,Gadget Y,4,$5.49,21.96,Zain Reyes
ORD89600,19-Jul-24,Service Plan,2,49.99,$99.98,Fatima Patel  
ORD48585,2024-10-06,Gadget Y,3, 4.94 ,14,Maria Iqbal
ORD99640,"Nov 03, 2024",Gadget X,8,$7.00,56,Hassan Garcia
ORD52684,10-29-2024,Widget A,5,"12,50",62.50,Hassan Lee
ORD88818,2024-12-29,Gadget Y,10,"5,49",43,Zain Reyes
ORD20638,"Dec 16, 2024",Gadget X,10,"6,30",$63.00,Sara Ahmed
ORD57058,31-Jul-24,Widget A,10,12.50,"125,00",Ali Khan
ORD23852,"Dec 28, 2024",Widget B,1, 19.99 ,"19,99",Ali Lee
ORD35646,"Sep 11, 2024",Gadget X,6,"7,00",$42.00,Maria Ahmed
ORD68374,23-Sep-24,Gadget Y,7,"5,49",38.43,Maria Chen
ORD82519,2024-11-27,Service Plan,9,"49,99","449,91",Sara Ahmed
ORD14877,11-22-2024,Gadget Y,8,"5,49", 43.92 ,Fatima Lee
ORD21812,07/08/2024,Gadget Y,1,5,5.49,Ayesha Khan
ORD71909,11/08/2024,Widget A,5,12.50,$62.50,Omar Hussain
ORD54127,2024-09-28,Gadget X,7, 7.00 ,$49.00,Fatima Reyes
ORD30453,08-18-2024,Widget B,9,19,179.91,Omar Khan
ORD22449,07-23-2024,Widget A,9,12.50,$112.50,Fatima Chen
ORD23918,08-Nov-24,Gadget Y,1,5,$5.49,Zain Reyes
ORD17082,28/09/2024,Gadget X,8,7, 56.00 ,Omar Reyes
ORD73613,28/07/2024,Widget B,7,21.99,$153.92,Fatima Reyes
ORD58238,16/10/2024,GADGET X,2,$7.00,14.00,Fatima Ahmed
ORD59608,2024-09-29,Gadget X,9,7,"63,00",Fatima Iqbal
ORD70026,05/08/2024,Service Plan,10,49, 474.91 ,Omar Chen
ORD89084,"Oct 29, 2024",Gadget Y,7,"5,49",$38.43,Maria Iqbal
ORD89959,2024-11-18,Widget A,1,"12,50","10,00",Ali Iqbal
ORD43475,25-Aug-24,Service Plan,3,"54,99","164,97",Fatima Smith
ORD33868,29/09/2024,Gadget X,9,"7,00",63.00,Omar Lee
ORD95147,"Dec 30, 2024",Widget B,5,$19.99,99.95,Ali Hussain
ORD29433,2024-10-22,WIDGET B,8,19,159,Noor Garcia  
ORD21487,"Nov 14, 2024",Gadget Y,6,$5.49,"32,94",Hassan Chen
ORD36127,27/12/2024,Widget B,7,"17,99", 125.94 ,John Reyes
ORD36742,2024-08-19,Service Plan,9,49,449.91,John Khan
ORD92935,06-09-2024,Gadget Y,10,$5.49,$54.90,John Ahmed
ORD62676,01-Dec-24,Widget A,6,$12.50,"75,00",Ali Iqbal
ORD16895,23-Jul-24,Widget B,5,"21,99",109.95,Zain Lee
ORD51291,2024-07-05,Gadget Y,8,4.94,39,Ali Smith
ORD52385,2024-10-16,Service Plan,3,$44.99,134,John Patel
ORD17903,21/10/2024,Widget B,2,19,"39,98",Hassan Hussain
ORD65257,10-05-2024,Widget B,4,"17,99",71.96,Maria Chen
ORD21453,12-03-2024,GADGET Y,7,"5,49","38,43",Noor Ahmed
ORD76933,"Sep 20, 2024",Widget B,2,19,$37.98,Zain Smith
ORD70687,"Dec 25, 2024",Widget B,3,$19.99,$59.97,Ali Ahmed
ORD66902,13-Jun-24,WIDGET B,3,19,$56.97,Fatima Smith
ORD49029,21/11/2024,Gadget Y,6,4.94,29.65,Ali Reyes
ORD82036,04-Jun-24,Widget A,3,$12.50,"37,50",Sara Ahmed
ORD71195,21/09/2024,WIDGET A,2, 12.50 ,$25.00,Fatima Smith
ORD50256,24-Dec-24,Service Plan,3,49, 149.97 ,Maria Ahmed
ORD67987,02/07/2024,Service Plan,2,"54,99", 109.98 ,Noor Ahmed
ORD51979,11-10-2024,SERVICE PLAN,1,"49,99", 49.99 ,Zain Smith
ORD86062,16-Jun-24,Gadget Y,9, 5.49 ,"49,41",Ayesha Garcia
ORD54473,"Jun 19, 2024",Gadget X,9,$7.00,$63.00,Hassan Reyes
ORD43474,2024-09-21,Gadget Y,9,$6.04,54.35,Omar Patel
ORD96756,28-Nov-24,Widget A,10,12.50,$125.00,Omar Garcia
ORD33277,"Oct 22, 2024",Widget A,8,"11,25",$90.00,John Chen
ORD91359,"Dec 24, 2024",Widget B,10,"19,99","199,90",John Smith
ORD94234,15/09/2024,Service Plan,3,49.99, 179.96 ,Ali Iqbal
ORD60048,11-25-2024,Widget B,3,19,59,Fatima Khan
ORD93214,28/10/2024,Gadget Y,6,"4,94",29,Fatima Smith
ORD42465,29-Dec-24,Widget A,10,13.75,137.50,John Patel
ORD77719,"Aug 22, 2024",Gadget X,1, 7.00 , 7.00 ,Zain Lee
ORD94927,31-Jul-24,Gadget Y,6,"5,49","32,94",Zain Iqbal
ORD74506,18/12/2024,Gadget X,4,"7,00", 28.00 ,Maria Reyes
ORD13389,10/08/2024,Gadget X,3,7,21,Noor Garcia
ORD75613,"Nov 05, 2024",Gadget X,5,7,"35,00",Hassan Hussain
ORD45708,08-31-2024,Gadget X,2, 7.00 , 14.00 ,Zain Smith
ORD63618,06-25-2024,Widget A,7, 12.50 , 87.50 ,Omar Lee
ORD34553,09-06-2024,Widget A,10, 13.75 ,137,Maria Reyes
ORD40882,29/06/2024,Widget B,4,19,"79,96",Noor Garcia
ORD99966,2024-08-18,Service Plan,3,"49,99",149,Ayesha Patel
ORD32809,"Dec 30, 2024",Service Plan,6, 49.99 ,"299,94",Maria Chen
ORD58893,"Sep 28, 2024",Gadget Y,10,5.49, 65.88 ,Maria Patel
ORD54882,"Jun 07, 2024",Widget B,1,19.99,19,Noor Khan
ORD86726,08-25-2024,Gadget X,2,7,14,Fatima Smith
ORD14994,13-Jul-24,Widget B,7,19,139.93,Sara Iqbal
ORD46112,07-22-2024,Gadget Y,7,5.49,"38,43",John Iqbal
ORD65604,09-10-2024,Service Plan,8,44,$359.93,Omar Khan  
ORD35861,12-11-2024,Gadget Y,3,5.49,$16.47,Maria Hussain
ORD39489,"Jun 28, 2024",Service Plan,3,54,"164,97",Hassan Chen
ORD13177,10-04-2024,Service Plan,5,"49,99",249.95,Maria Iqbal
ORD99383,12-24-2024,Widget A,6,11,67.50,Sara Reyes
ORD39197,30-Sep-24,Widget A,4,"12,50","50,00",Hassan Khan
ORD60788,2024-07-03,Service Plan,3, 44.99 , 134.97 ,Maria Chen
ORD41430,2024-11-04,Gadget Y,5,5, 27.45 ,Hassan Reyes
ORD84969,01/12/2024,Gadget Y,3,5.49, 16.47 ,Ayesha Reyes
ORD49868,09-05-2024,Widget B,4,"19,99",79.96,Noor Smith
ORD72012,31-Jul-24,Widget A,8,$12.50,"100,00",Noor Reyes
ORD32793,2024-10-06,Widget B,9,$17.99,161,Maria Patel
ORD67353,08-28-2024,Service Plan,6,"49,99","299,94",Omar Ahmed
ORD82475,28-Aug-24,Gadget X,2,"7,00",14,Ali Iqbal
ORD31129,"Sep 25, 2024",Gadget X, 1 , 7.00 , 7.00 ,Fatima Garcia
ORD69720,06-02-2024,Gadget Y,9,5.49,"49,41",Omar Patel
ORD86210,06-23-2024,Widget A,6,$12.50,75.00,John Reyes
ORD94556,2024-07-01,Gadget X,8, 7.00 ,56,Noor Garcia
ORD99309,08-21-2024,Gadget X, 8 ,$7.00,56,Noor Smith
ORD32940,2024-12-10,Gadget Y,7, 6.04 ,$42.27,Zain Khan
ORD63960,"Jun 26, 2024",Widget B,6,17.99,107,Noor Patel
ORD31726,11-27-2024,Widget B,6,$17.99,107,Noor Iqbal
ORD78986,12-03-2024,Gadget X,2,7,"14,00",Hassan Khan
ORD80642,08-Aug-24,Gadget Y,9, 4.94 ,44,Sara Lee
ORD15763,08/10/2024,Widget A, 9 ,"12,50", 112.50 ,Zain Reyes
ORD33089,16-Aug-24,GADGET X,4, 7.00 ,$22.40,Fatima Iqbal
ORD56655,15-Oct-24,Widget A,6,"13,75","82,50",Ayesha Chen
ORD84604,2024-08-16,Gadget X,8,7.70,"61,60",Fatima Patel
ORD38878,25/08/2024,Widget A, 2 , 12.50 ,25,Zain Iqbal
