 order_id ,date,Product,qty,unit_price,TOTAL ,customer_name
ORD78966,08-29-2024,Widget B,10, 21.99 , 175.91 ,Zain Khan
ORD44347,11-22-2024,Service Plan,9,54.99, 494.90 ,Ayesha Chen
ORD80577,01/11/2024,Service Plan,3,"54,99","164,97",John Hussain
ORD90951,2024-06-06,GADGET X,8, 7.00 ,"56,00",Hassan Iqbal
ORD56211,12-21-2024,Gadget Y,9,5,49,Ayesha Khan
ORD20983,14/09/2024,Widget B,8,17.99,$143.93,Ayesha Lee
ORD56146,09-10-2024,Service Plan, 4 ,54,219.96,Sara Hussain
ORD41774,09/08/2024,Widget B,2,"21,99",41.78,Ayesha Garcia
ORD68566,23-Jun-24,WIDGET B,1,$19.99,$19.99,Zain Iqbal
ORD79567,04/11/2024,Gadget Y,3,"4,94","14,82",Maria Lee
ORD16567,2024-09-29,Gadget Y,10, 5.49 , 54.90 ,Noor Iqbal
ORD94458,"Aug 22, 2024",Service Plan,4,49.99,199.96,Maria Iqbal
ORD63451,21/11/2024,Widget A,1,$12.50,$12.50,Ali Lee
ORD66003,2024-10-07,Gadget X,8, 7.00 , 56.00 ,Ali Lee
ORD45629,03-Jul-24,Widget A,7,"12,50",87.50,John Smith
ORD53266,26-Dec-24,Widget A,2,$13.75,27.50,Sara Garcia
ORD74954,10-19-2024,Gadget X,9,7,69,Omar Iqbal
ORD17137,"Jun 07, 2024",Gadget Y,4,"6,04","28,99",Ayesha Chen  
ORD77923,07-13-2024,Gadget X,8,"7,00", 56.00 ,Ayesha Hussain
ORD72833,08/11/2024,Gadget X, 3 , 7.00 ,"22,05",Fatima Patel
ORD76965,30-Oct-24,Service Plan,4,49, 199.96 ,Ali Reyes
ORD38848,"Oct 25, 2024",Widget B,10,17,179,Ali Khan
ORD33773,"Oct 01, 2024",Widget A,10,"11,25", 112.50 ,Noor Garcia
ORD38339,"Dec 18, 2024",Service Plan,1,$49.99,49.99,Omar Reyes
ORD68203,11-14-2024,Service Plan,1,"49,99",$49.99,Noor Smith
ORD44350,10-27-2024,Widget A,5,"11,25",67.50,Zain Patel
ORD15207,"Aug 28, 2024",Service Plan,8, 54.99 ,439,Sara Chen
ORD60354,22-Aug-24,Gadget Y,2,5,13.18,Ali Hussain
ORD27000,2024-09-14,Widget B,5,$21.99,"109,95",Fatima Chen
ORD40502,"Aug 25, 2024",Gadget Y,9,$6.04,54.35,Ayesha Smith
ORD98649,2024-12-01,Widget B,5,"19,99",99,Noor Patel
ORD49113,07-Aug-24,Widget A,9,$12.50,135,Omar Smith
ORD79883,"Oct 29, 2024",Widget A, 9 ,12.50, 112.50 ,Omar Khan
ORD89574,09/10/2024,Widget A,5,$13.75,$68.75,Hassan Garcia
ORD74151,08-20-2024,Service Plan,2, 49.99 , 99.98 ,Fatima Ahmed
ORD45180,"Nov 19, 2024",Gadget Y,8,$6.04,"48,31",Noor Lee
ORD62632,2024-07-07,Gadget Y,9,6.04, 54.35 ,Sara Patel
ORD46765,2024-12-15,Gadget X,1, 7.00 ,$7.00,Maria Chen
ORD84261,2024-09-27,Gadget X,4, 7.00 , 28.00 ,John Smith
ORD57500,"Nov 08, 2024",Gadget X,10,7,70,Fatima Hussain
ORD63608,22/10/2024,Service Plan,2, 49.99 ,"99,98",Sara Lee
ORD36701,19-Jul-24,Widget B,7,19.99,"139,93",John Garcia
ORD29115,07/06/2024,SERVICE PLAN,5,"49,99",249.95,Noor Smith
ORD97560,08/10/2024,Gadget Y,5, 5.49 ,27.45,Hassan Khan
ORD98472,"Oct 09, 2024",Gadget Y,1,$5.49,4,Maria Smith
ORD97060,12-19-2024,Widget B,3,"19,99",59,Hassan Patel
ORD14988,"Sep 17, 2024",Gadget Y,6,5,32.94,Ayesha Reyes
ORD18796,12-29-2024,Widget A,10,12,"125,00",Ayesha Chen
ORD26926,"Aug 27, 2024",Gadget Y,9,5.49,49,Sara Chen
ORD94211,"Sep 12, 2024",Service Plan,2, 49.99 , 99.98 ,Fatima Hussain
ORD21589,"Sep 01, 2024",Service Plan,10,$49.99,$499.90,Fatima Chen
ORD70676,18/06/2024,Service Plan, 6 ,54.99,395.92,Ali Garcia
ORD19171,12-19-2024,Service Plan,5,49, 249.95 ,Ali Khan
ORD10541,17/10/2024,Gadget Y,2, 5.49 ,$10.98,Fatima Garcia
ORD76361,2024-07-20,Gadget Y,7,"5,49",38.43,Hassan Iqbal
ORD63332,28-Nov-24,Widget B,10,$19.99,199,Hassan Khan
ORD40422,"Aug 14, 2024",Widget B,2,19,$39.98,Noor Chen
ORD75832,29-Jun-24,Widget A,9,12, 112.50 ,Maria Lee
ORD55763,10-08-2024,Widget B,7,19, 139.93 ,Zain Smith
ORD26327,03/11/2024,Service Plan,8, 44.99 ,341,Hassan Lee
ORD30676,"Nov 12, 2024",WIDGET B,10,"19,99",$199.90,Zain Reyes
ORD47435,"Dec 24, 2024",Gadget X,1,"7,00",$7.00,John Ahmed
ORD91209,06-11-2024,GADGET Y,1, 5.49 ,5.49,John Ahmed
ORD22851,"Sep 29, 2024",Service Plan,8,"44,99",359,Ali Khan
ORD51077,10/12/2024,Gadget X,6,7,$46.20,Fatima Lee
ORD61968,11-24-2024,Service Plan,6,"49,99",299,Sara Smith
ORD87539,20/08/2024,Widget A,5,12.50,62.50,Hassan Hussain
ORD40897,2024-08-19,Widget A,3, 11.25 ,"33,75",Ayesha Chen
ORD71887,06-06-2024,Gadget Y,5, 5.49 ,32,Zain Smith
ORD74260,2024-09-06,Service Plan,3,"49,99", 149.97 ,Noor Lee
ORD48604,2024-11-18,Gadget X, 8 ,"6,30","50,40",Sara Hussain
ORD63627,12/12/2024,Widget A,4,12,50,Sara Khan  
ORD88539,26/06/2024,Gadget Y,2,4,9.88,Fatima Reyes
ORD83137,"Nov 05, 2024",Service Plan,9,"49,99",449.91,Sara Hussain
ORD18399,16-Sep-24,Gadget X,4, 7.00 , 28.00 ,Ayesha Iqbal
ORD10207,11-Jun-24,Service Plan,8, 49.99 ,$399.92,Zain Reyes
ORD22581,29/10/2024,Service Plan,9,54.99,"494,90",Maria Reyes
ORD95225,25/06/2024,Gadget Y, 6 ,4.94, 29.65 ,Ayesha Smith
ORD62669,16-Jul-24,Widget A,7, 13.75 ,96.25,Noor Garcia
ORD13796,17-Jul-24,Service Plan,3,44.99,"134,97",Noor Smith
ORD17148,30/07/2024,Widget A,6,$12.50,"75,00",Zain Ahmed
ORD32885,"Oct 27, 2024",Widget B,6,$21.99, 131.93 ,Sara Smith
ORD38860,2024-07-09,Gadget X,3, 7.70 ,$18.48,Ayesha Khan
ORD83592,11-16-2024,Widget A,2,$12.50,23,Maria Smith
ORD20149,06-09-2024,Gadget Y, 5 ,5.49, 21.96 ,Sara Ahmed
ORD25302,2024-08-22,Service Plan,1,44.99,44.99,Maria Khan
ORD31697,2024-12-29,Widget B,6,$19.99,119,Maria Khan
ORD71279,23/12/2024,Widget A, 4 , 11.25 , 54.00 ,Noor Ahmed
ORD74599,2024-06-28,Service Plan,2,"49,99",99,Zain Chen
ORD74856,21-Aug-24,Gadget Y,2,$5.49,"10,98",Zain Lee
ORD30865,09-28-2024,Gadget X,4,7, 30.80 ,Ali Hussain
ORD35285,"Dec 05, 2024",Gadget X,8, 7.00 ,44,Ayesha Iqbal
ORD14599,2024-11-09,GADGET X,9,7.00,"63,00",Fatima Reyes
ORD68000,"Sep 24, 2024",Gadget X,8,$7.70,61,Sara Khan
ORD23554,"Jun 09, 2024",Gadget X,3,$7.00,"21,00",Ayesha Chen
ORD75615,2024-06-17,Gadget X,10,7, 77.00 ,Omar Ahmed
ORD10088,"Jun 16, 2024",SERVICE PLAN,6,"49,99",299,John Chen
ORD50064,31-Jul-24,Service Plan,5,$49.99,$249.95,Omar Lee
ORD86692,26/11/2024,Service Plan,2,$49.99, 99.98 ,John Ahmed
ORD33629,"Oct 25, 2024",Service Plan,3,54.99, 164.97 ,Noor Patel
ORD25385,2024-12-25,GADGET Y,1,$5.49,4,Zain Reyes
ORD71806,16-Nov-24,SERVICE PLAN,8,$44.99,$359.93,Ali Patel
ORD71860,07-Jul-24,Gadget X,9,7.00,$50.40,Maria Khan
ORD63517,2024-11-28,Gadget Y,7,5,38.43,Hassan Hussain
ORD76262,12-Oct-24,Service Plan, 8 ,"49,99",399.92,John Ahmed
ORD45158,28/12/2024,WIDGET A,7,$12.50, 87.50 ,Fatima Lee
ORD53076,28/07/2024,Widget B,1,"19,99", 19.99 ,Omar Garcia
ORD58852,07/12/2024,Gadget X,1,7,"7,00",John Reyes
ORD59589,2024-08-31,Widget A,4,13, 44.00 ,Ayesha Chen
ORD17238,2024-06-21,Widget B,1,"19,99",19,Hassan Khan
ORD65776,"Nov 23, 2024",Gadget Y,10,"5,49",54.90,Zain Iqbal
ORD68786,07-Jul-24,Gadget X,1,7,"7,00",Zain Reyes
ORD86388,2024-08-06,Service Plan, 3 ,49.99, 157.47 ,Sara Reyes
ORD39898,"Aug 24, 2024",Gadget Y,2,4,9,Omar Hussain
ORD78920,2024-12-18,Service Plan,4,54,219,Sara Smith
ORD17251,24-Sep-24,Gadget X,9,7.00,63,Zain Smith
ORD44870,06-15-2024,Service Plan,4,"49,99",199.96,Hassan Chen
ORD50997,"Oct 30, 2024",Service Plan,2,49.99,99,Omar Lee
ORD35516,30-Dec-24,Service Plan,2,$44.99,89.98,Fatima Lee
ORD53114,"Aug 14, 2024",Widget B,8, 19.99 , 151.92 ,Noor Reyes
ORD84985,22/09/2024,GADGET Y,2,"4,94",9,Fatima Iqbal
ORD12919,30/11/2024,Service Plan,9,54.99,"519,65",Fatima Ahmed
ORD61186,"Aug 25, 2024",Widget B,3, 21.99 ,52,Omar Hussain
ORD42792,09/06/2024,Gadget X,3,6,15,Ayesha Iqbal
ORD19656,"Jul 11, 2024",Widget A,3,12,"37,50",Sara Hussain
ORD97710,05-Jul-24,Widget A,4,12.50,50,Zain Lee
ORD16271,"Jul 14, 2024",Service Plan,3,$44.99,134.97,Fatima Ahmed
ORD38227,02-Sep-24,Widget A,4, 12.50 , 50.00 ,John Patel
ORD65887,30/09/2024,Gadget Y,5,"5,49",27.45,Noor Hussain
ORD84138,"Dec 12, 2024",GADGET Y, 9 ,5,49.41,Hassan Chen
ORD73706,06-24-2024,Gadget Y,10,"4,94", 49.41 ,Ayesha Patel
ORD32753,09-Aug-24,Gadget Y,1,"5,49","5,49",Fatima Ahmed  
ORD40402,"Jun 23, 2024",Gadget Y,9, 5.49 ,$49.41,Ayesha Patel
ORD67390,09-Sep-24,GADGET Y,6,5.49,"31,29",Noor Patel
ORD49403,06-30-2024,Service Plan,5,44.99, 269.95 ,Zain Khan
ORD62605,24-Sep-24,Widget A,1,$13.75,"16,50",Fatima Lee  
ORD61946,2024-08-02,Gadget Y,1, 6.04 ,6,Sara Iqbal  
ORD46950,08-Sep-24,Gadget X,10,6.30,63,Maria Smith
ORD11030,06-19-2024,Gadget Y,6,5,"31,29",Sara Smith
ORD13132,20-Jun-24,Gadget X,4,7,$28.00,Zain Lee
ORD26296,2024-07-10,Widget B,9, 19.99 ,"179,91",Ali Khan
ORD28794,07/09/2024,Widget B,9,19,$179.91,Maria Iqbal
ORD46600,10/08/2024,Widget B,5,21,104,Hassan Chen
ORD38742,18/08/2024,Widget B,3,$21.99,62,Maria Iqbal
ORD56385,2024-10-14,Widget B,5,19, 99.95 ,Zain Ahmed
ORD20932,01/12/2024,Service Plan,3,"49,99",$149.97,Noor Iqbal
ORD88970,05-Oct-24,Gadget X,3,$7.00, 21.00 ,Ayesha Patel
ORD81725,"Jun 10, 2024",Widget A,10,12,"125,00",Sara Garcia
ORD87867,19/08/2024,Gadget X,5,7, 42.00 ,Ayesha Smith
ORD43257,10-15-2024,Widget B,4,21,$87.96,Fatima Chen
ORD87887,2024-07-21,Widget A,2,$13.75,27,John Hussain
ORD90659,2024-09-05,Gadget Y,6,6, 43.48 ,Sara Chen
ORD39688,07-30-2024,Gadget X, 7 ,"7,00",$49.00,Maria Chen
ORD17213,"Nov 28, 2024",Widget B,5,$19.99,$94.95,Ali Smith
ORD69649,2024-07-29,Service Plan,3,49, 149.97 ,Omar Iqbal
ORD12161,07-Nov-24,Service Plan,7,49, 349.93 ,Noor Chen
ORD66256,10-22-2024,Widget A,10, 12.50 ,125.00,Sara Khan
ORD50002,27-Oct-24,Widget B,9,$19.99,179,Maria Lee
ORD89508,14/08/2024,Service Plan,7,49.99,349.93,Ayesha Khan
ORD35845,"Jul 22, 2024",Widget B,4, 17.99 ,71.96,Zain Iqbal
ORD24530,06-19-2024,Gadget X,2,7, 15.40 ,Hassan Lee
ORD87977,2024-09-29,Service Plan, 3 , 54.99 ,"164,97",Fatima Khan
ORD15251,08-Dec-24,Widget A,9,"11,25",$101.25,Noor Ahmed
ORD91216,26/09/2024,Widget B,2, 19.99 , 39.98 ,Ayesha Ahmed
ORD11068,19/08/2024,Gadget X,3,$6.30,18.90,Omar Khan  
ORD91460,04/10/2024,WIDGET B,9, 17.99 ,$161.92,Sara Khan
ORD23049,02-Jun-24,Gadget Y,1,"4,94",4.94,John Smith
ORD98238,2024-09-26,Gadget Y,7, 5.49 ,"30,74",Ayesha Ahmed
ORD92865,11/08/2024,Widget B,3,$19.99,"59,97",Fatima Smith
ORD73157,"Sep 05, 2024",Widget B, 4 ,"19,99","79,96",John Garcia
ORD97286,"Aug 13, 2024",Service Plan,4,54.99, 175.96 ,Fatima Iqbal  
ORD73557,07-22-2024,Gadget Y,3,5,"16,47",Zain Lee
ORD68185,29-Dec-24,Widget A,2, 12.50 ,25.00,Hassan Patel
ORD78104,07-03-2024,Widget B,4, 19.99 ,$79.96,John Smith
ORD48235,2024-12-12,Widget B,3,21.99,"65,97",Hassan Lee
ORD61181,"Dec 18, 2024",Gadget X,8,7.70,$61.60,Maria Ahmed
ORD32606,02-Jul-24,WIDGET A,9, 12.50 , 112.50 ,Ayesha Patel
ORD67051,02-Nov-24,Gadget Y,5,6.04,$30.20,Omar Chen
ORD55292,"Jun 29, 2024",Widget A,8,13.75,110,Omar Chen
ORD69787,"Sep 05, 2024",Gadget Y,5,"6,04",30.20,Hassan Chen
ORD69630,11-26-2024,Gadget X,7, 6.30 ,"44,10",Maria Reyes
ORD69267,"Nov 19, 2024",SERVICE PLAN,3,49,"142,47",Hassan Chen
ORD98513,08-07-2024,Widget B,1,$19.99,"19,99",Hassan Ahmed
ORD54231,"Dec 25, 2024",Gadget Y,3, 6.04 ,18.12,Ali Smith  
ORD15047,"Aug 08, 2024",Widget B,4,19,79.96,Ali Ahmed
ORD57235,2024-07-20,Widget B,4, 17.99 ,"71,96",Maria Khan
ORD31146,2024-10-03,WIDGET A,9, 12.50 ,"106,88",John Chen
ORD59988,2024-08-09,Gadget Y,3,4,14,Maria Ahmed
ORD42777,2024-09-30,Widget B,8,"19,99",$159.92,Ayesha Chen
ORD79284,10-05-2024,Widget A,1,"12,50",12.50,Omar Patel
ORD72234,2024-09-11,Widget B,4,$17.99,"71,96",John Lee
ORD66382,"Jun 12, 2024",Gadget Y,3,5.49,16.47,Fatima Khan
ORD61852,"Sep 16, 2024",Service Plan,1,49.99, 59.99 ,Ali Garcia
ORD12858,2024-06-12,Gadget X,6, 6.30 , 37.80 ,Ayesha Garcia
ORD18850,15/11/2024,Gadget Y,2, 5.49 , 10.98 ,Hassan Iqbal
ORD52522,2024-08-26,Gadget X,8, 7.00 ,"56,00",Ali Chen
ORD66867,2024-09-07,Widget A,4, 13.75 ,55,Sara Iqbal
ORD35908,03/08/2024,Gadget Y, 4 , 5.49 ,$21.96,Ayesha Smith
ORD46354,08-Aug-24,Gadget X,9,"7,00",63.00,Maria Smith
ORD24863,08-23-2024,SERVICE PLAN,2,49.99, 99.98 ,John Patel
ORD90024,24-Nov-24,WIDGET A,7,12.50,87,Ali Iqbal
ORD79596,02-Dec-24,Widget B,3,19,59,Ali Iqbal
ORD53166,09-Jun-24,WIDGET A,1,12,12,John Reyes
ORD82977,2024-09-13,Widget A,2,$13.75,27,Hassan Hussain
ORD18421,07/07/2024,Gadget X,2, 7.70 ,15.40,Hassan Iqbal
ORD46016,"Jul 16, 2024",Widget B,9, 19.99 ,"179,91",Sara Lee
ORD89563,"Aug 10, 2024",Service Plan,1,$49.99, 49.99 ,Ali Khan
ORD69005,12-26-2024,WIDGET B,10,19.99,199.90,Hassan Patel
ORD78425,07/10/2024,SERVICE PLAN,5,49,$249.95,Omar Lee
ORD49507,2024-10-28,Gadget X,7, 7.00 ,"49,00",Hassan Ahmed
ORD81317,27/08/2024,WIDGET B,3,19.99,"59,97",Hassan Lee
ORD50737,02-Oct-24,Service Plan,8, 49.99 , 399.92 ,Ayesha Ahmed
ORD32798,05-Jun-24,Gadget Y,1,"5,49","5,49",Ayesha Smith
ORD94457,"Jun 20, 2024",WIDGET B,10, 17.99 ,"179,91",Ayesha Ahmed
ORD20508,07/08/2024,SERVICE PLAN,8,54,439.91,Noor Smith
ORD79881,22-Oct-24,GADGET Y,1, 6.04 , 6.04 ,Hassan Garcia
ORD32650,2024-10-09,Widget A,2,13,$27.50,Zain Ahmed
ORD58076,"Nov 08, 2024",Widget A,8,13,"88,00",Ali Hussain
ORD40584,"Aug 11, 2024",Widget A,1,12.50,12,Hassan Reyes
ORD90042,"Oct 23, 2024",Gadget X,5,7.00, 35.00 ,Omar Patel
ORD32567,14-Nov-24,Widget A,9,$12.50,112.50,John Garcia
ORD86256,2024-08-08,Gadget Y,9,4,44.47,Sara Chen  
ORD16481,24/06/2024,Widget A,10,12,150,Omar Hussain
ORD72042,30-Jun-24,Service Plan,6,49.99,299.94,Ayesha Chen
ORD70812,07/09/2024,Gadget Y,4,"6,04",28.99,Omar Lee
ORD25856,2024-07-11,Widget A,6,12.50, 75.00 ,Sara Smith
ORD33820,2024-12-04,Gadget X,9,7.70,"55,44",Zain Khan
ORD21208,06-15-2024,Service Plan,2, 49.99 ,104,Noor Hussain
ORD39592,10-12-2024,Gadget X,6,7,42.00,Noor Iqbal
ORD99024,13/06/2024,Widget A,4,13,"55,00",Fatima Khan
ORD80530,30-Dec-24,Widget A,8,$13.75,110,Zain Smith
ORD49695,10/09/2024,Gadget X,6,7.00,42.00,Hassan Iqbal
ORD89833,"Nov 28, 2024",Gadget Y,5,5.49, 27.45 ,Sara Smith
ORD91234,"Jun 26, 2024",GADGET Y,6, 5.49 ,32,John Khan
ORD53746,10-20-2024,Gadget Y,7, 4.94 ,34,Hassan Hussain
ORD32180,14/10/2024,Widget B,3,19.99, 56.97 ,Sara Smith
ORD86089,2024-08-12,Widget B, 10 ,21.99,$230.88,Noor Garcia
ORD98181,11-24-2024,Service Plan,1,49.99,49,John Patel
ORD32928,2024-10-09,Widget B, 3 ,19.99,59,Fatima Khan
ORD48812,07-Nov-24,Widget A,2,$13.75,27,Zain Reyes
ORD71878,2024-08-09,GADGET Y,8,4,39,Zain Smith
ORD99071,2024-07-05,Gadget Y,10,5,"54,90",Omar Garcia
ORD42504,17-Aug-24,Gadget X,8,7,64.68,Sara Lee
ORD33637,"Aug 20, 2024",Service Plan,7,"54,99",$384.92,Sara Lee
ORD58960,07/09/2024,Widget A,4,$13.75,$55.00,Noor Khan
ORD10501,2024-10-11,Gadget X,7,7, 53.90 ,Ali Ahmed
ORD89288,02-Oct-24,Widget A,8,"11,25","90,00",Hassan Reyes
ORD57047,"Dec 06, 2024",Widget B,8,$19.99,159,Sara Lee
ORD62133,03-Aug-24,Widget B,3,19.99, 59.97 ,Fatima Patel
ORD23686,"Dec 20, 2024",Widget A,4,12, 50.00 ,Omar Reyes
ORD87311,"Sep 19, 2024",Service Plan,8,44,"341,93",Sara Iqbal
ORD97035,24/11/2024,GADGET X,10,$7.70,92.40,Hassan Reyes
ORD28427,2024-06-22,Gadget X,2, 6.30 ,$12.60,Fatima Lee
ORD36653,30/12/2024,Gadget X,10,6,66,Sara Reyes
ORD52473,2024-08-16,Service Plan,6,$49.99, 359.93 ,Fatima Lee
ORD44892,06-Nov-24,Service Plan,8, 54.99 ,$461.91,Fatima Chen
ORD29043,23-Nov-24,Gadget X,10, 6.30 ,63,Noor Lee
ORD44859,"Jul 11, 2024",Widget A,6,12.50, 71.25 ,Sara Smith
ORD73854,20-Aug-24,Gadget Y,6,$5.49,32,Fatima Lee
ORD50254,2024-07-12,Gadget Y,7,6.04,$42.27,Ayesha Hussain
ORD90404,2024-11-20,Gadget X,4,7,33,Omar Iqbal
ORD50315,2024-10-12,Gadget Y,1,$5.49,5.49,Omar Iqbal
ORD30116,2024-11-04,Gadget Y,3,$4.94,"14,82",Omar Khan
ORD96142,2024-08-06,Service Plan,1,54, 54.99 ,Maria Khan
ORD38499,"Nov 22, 2024",Widget B, 7 ,"19,99","139,93",Ayesha Smith
ORD11319,11/07/2024,Gadget Y,9,"5,49",49,Zain Lee
ORD87990,2024-12-09,GADGET X,6,$6.30,37.80,Fatima Ahmed
ORD50075,2024-06-11,Widget A,7,"13,75",96,Noor Hussain
ORD12961,11-10-2024,Service Plan,8,"49,99",399.92,Fatima Hussain
ORD50130,26-Oct-24,Gadget Y,4,4.94,"20,75",Hassan Garcia
ORD47051,12-14-2024,WIDGET B,7,19.99,139.93,Omar Khan
ORD28087,09-Jul-24,Gadget Y,6, 6.04 ,36,Hassan Garcia
ORD22745,2024-09-27,Service Plan,2, 49.99 ,99,Maria Chen
ORD90340,"Jul 09, 2024",Widget A,2, 11.25 ,"22,50",Fatima Garcia
ORD32765,11-30-2024,Service Plan,8,"54,99",439,Sara Chen
ORD18336,29-Jul-24,Service Plan,1,49, 39.99 ,Ayesha Hussain
ORD73126,2024-06-26,Gadget X,3, 7.70 ,$21.95,Sara Smith
ORD53907,07-29-2024,Gadget X,4,7.00,28,Omar Iqbal
ORD15937,2024-09-17,Service Plan, 6 , 54.99 ,$329.93,Zain Chen
ORD19157,2024-12-31,Widget A,2,$12.50,26.25,Maria Hussain
ORD29828,09-27-2024,Gadget Y,2,"5,49", 8.78 ,Zain Reyes
ORD76451,10-09-2024,Widget A,10, 12.50 ,$125.00,Omar Khan
ORD75786,03/09/2024,Gadget X,7,7, 49.00 ,Sara Ahmed
ORD49707,"Aug 07, 2024",Service Plan,9,54,$494.90,Noor Hussain
ORD55014,11/12/2024,Service Plan,10,54,549,Ali Khan
ORD47969,12-Aug-24,Widget B,3,17.99,53,Ali Patel
ORD99861,2024-08-03,Service Plan,6,"54,99",395.92,Ali Lee
ORD84944,23-Nov-24,WIDGET B,2,19, 39.98 ,Omar Khan
ORD71180,11-23-2024,Gadget X,8,7,$56.00,Noor Garcia
ORD63548,"Nov 28, 2024",Service Plan,2, 49.99 , 99.98 ,Ali Patel
ORD82191,2024-06-08,Service Plan,6,"44,99",$269.95,Hassan Iqbal
ORD27565,12-04-2024,Gadget X, 2 ,$7.00,14,Ali Lee
ORD31263,10-Aug-24,Gadget Y,8,6, 48.31 ,Fatima Khan
ORD17422,09-Oct-24,Widget A,10, 12.50 ,118,Hassan Smith
ORD54399,08-29-2024,Widget A,6,$13.75, 78.38 ,Sara Reyes
ORD16559,2024-06-14,Widget B,6,"21,99",$131.93,Ayesha Garcia
ORD42023,"Nov 08, 2024",Gadget Y,5,$6.04, 30.20 ,Maria Lee
ORD34127,08/10/2024,Gadget Y,4,"6,04",24.16,Sara Hussain
ORD23285,11-14-2024,GADGET Y,6,$5.49,32.94,Maria Garcia
ORD84707,"Sep 17, 2024",Gadget X,2, 7.00 ,$14.00,Maria Iqbal
ORD42305,07/11/2024,Widget B,1,$19.99,19.99,Sara Reyes
ORD35167,09-18-2024,Gadget Y,4,$5.49,21.96,Maria Smith
ORD86056,"Nov 08, 2024",Widget B,7,17.99,125,Ali Reyes
ORD58609,02-Sep-24,Widget A,4, 12.50 , 47.50 ,Zain Iqbal
ORD23160,"Jul 07, 2024",WIDGET B,1,21,$21.99,Fatima Reyes
ORD30398,07-05-2024,GADGET X,7,7.00,$49.00,Sara Smith
ORD20642,2024-08-16,Gadget X,3,"7,00","21,00",Ali Lee
ORD23453,08-27-2024,Gadget X,7, 7.00 ,$51.45,Fatima Ahmed
ORD92578,06-03-2024,Gadget Y,5, 5.49 , 21.96 ,Fatima Chen
ORD93568,08/10/2024,Gadget X,6, 7.00 ,42,Omar Khan
ORD13589,"Dec 06, 2024",Service Plan,9, 44.99 ,404.92,Sara Reyes
ORD21378,2024-10-15,Gadget X,8,7.00,"56,00",Ayesha Ahmed
ORD26652,12/07/2024,Gadget Y,5,$4.94,"24,71",John Hussain
ORD39065,10-07-2024,Service Plan,4, 49.99 ,$199.96,Ayesha Smith
ORD71988,"Sep 30, 2024",Gadget X,3,7.00, 21.00 ,John Lee
ORD57103,13/08/2024,Gadget Y,3, 6.04 ,"19,02",Maria Chen
ORD87274,06-26-2024,Service Plan,10,49,"499,90",John Patel
ORD82727,25/08/2024,Widget B,10,19.99,$159.92,Hassan Ahmed
ORD65939,2024-06-26,Gadget Y,7, 5.49 ,38.43,Ali Smith
ORD77805,10/11/2024,Widget B,4, 19.99 ,83.96,Fatima Garcia
ORD90047,10-18-2024,Service Plan,9,"54,99",395.92,John Lee
ORD16956,15-Jun-24,Service Plan,7,54.99,$384.92,Noor Lee
ORD29136,"Aug 01, 2024",Widget B,10, 19.99 , 199.90 ,John Iqbal
ORD83805,07-Jul-24,Widget A,6,"12,50",$75.00,Hassan Hussain
ORD34212,17/11/2024,Service Plan,1,54,"54,99",Hassan Lee  
ORD90354,14/11/2024,Gadget Y,7,"5,49",38,Ali Ahmed  
ORD82065,12-Aug-24,Widget A,8, 12.50 ,$100.00,Fatima Smith
ORD87689,11-05-2024,WIDGET B,2, 21.99 ,43,Ayesha Garcia
ORD80790,2024-09-10,Gadget Y,7,$6.04,$42.27,Fatima Patel
