 order_id ,date,Product,qty,unit_price,TOTAL ,customer_name
ORD71150,"Nov 21, 2024",Gadget Y,4,5.49, 21.96 ,Omar Chen
ORD80259,12-Nov-24,Service Plan,7,49,"367,43",Zain Iqbal
ORD87484,"Aug 15, 2024",Widget B,4,21.99,$87.96,Hassan Reyes
ORD65613,12-23-2024,Gadget X,10,"7,70",77,Omar Patel
ORD44744,22/09/2024,Widget A,6,"12,50","75,00",Maria Khan
ORD13082,16-Dec-24,Gadget X,4,7.70,"30,80",Zain Patel
ORD94106,11-07-2024,GADGET X,6,"7,00",42.00,Fatima Chen
ORD38300,21/07/2024,Service Plan,6, 54.99 ,329,Noor Iqbal
ORD15622,26/11/2024,GADGET X,1,7.70,"7,70",Sara Hussain
ORD38629,"Jul 16, 2024",Gadget X,1,"7,00", 6.65 ,Fatima Patel
ORD48188,"Sep 10, 2024",Gadget Y,5,6,$30.20,Ayesha Smith
ORD84760,06/11/2024,GADGET Y,5,5.49, 27.45 ,John Ahmed
ORD33467,08-Nov-24,Gadget Y,7,5.49, 38.43 ,Maria Ahmed
ORD44389,30/10/2024,GADGET Y,8, 4.94 ,$39.53,Ali Iqbal
ORD52130,23/09/2024,GADGET X, 5 ,"7,70","38,50",Hassan Iqbal
ORD13800,"Dec 03, 2024",Gadget Y,9,6.04, 54.35 ,Sara Smith
ORD62314,"Jun 25, 2024",Widget B,10,"19,99", 239.88 ,Zain Garcia
ORD37145,08-03-2024,GADGET Y,7, 4.94 ,34.59,Fatima Patel  
ORD63013,11-12-2024,Gadget X,2,7.00,14,Zain Lee
ORD49503,2024-09-21,Service Plan,5,$44.99,"224,95",Fatima Lee
ORD96498,"Aug 12, 2024",Widget A,5,$12.50, 62.50 ,Ali Lee
ORD76328,2024-08-02,Gadget Y,5,5, 27.45 ,Maria Patel
ORD44221,08-08-2024,Widget A,9, 11.25 ,$101.25,Hassan Khan
ORD67109,2024-06-02,Gadget X,3,7.70,$23.10,Ayesha Khan
ORD88396,16-Nov-24,Service Plan,7,$54.99,"307,94",Omar Hussain  
ORD42089,06-08-2024,GADGET Y,10,4.94,51,Ayesha Smith
ORD92307,11-03-2024,Gadget X, 4 ,7.00,$28.00,Ayesha Ahmed
ORD15109,2024-12-12,Gadget Y,9,"5,49",49.41,Ali Patel
ORD55428,16-Aug-24,Service Plan,5,"54,99",274,Noor Reyes
ORD78869,12-09-2024,Widget B,5,$19.99,99.95,Maria Ahmed
ORD98931,19/07/2024,Service Plan,3, 54.99 ,164.97,Zain Hussain
ORD94740,2024-09-28,GADGET Y,9,"4,94", 44.47 ,Ali Lee
ORD85390,17-Sep-24,Service Plan,6,49,"299,94",Ali Garcia
ORD25090,11-30-2024,Gadget X,1,"6,30","6,30",Ali Lee  
ORD64129,31/10/2024,Gadget X,6,"7,00", 42.00 ,Zain Ahmed
ORD27577,11-17-2024,Widget B,8,21,175,Fatima Reyes
ORD33582,"Sep 03, 2024",Gadget X,2,$7.00, 14.00 ,Ayesha Reyes
ORD12231,05-Oct-24,Widget A,5,"12,50","62,50",Noor Iqbal
ORD23831,09-20-2024,Gadget Y,3,5,16,Sara Smith
ORD55024,08-Jun-24,Widget B,8,21.99,175.91,Hassan Smith
ORD62075,2024-09-01,Widget B,2,$19.99,39,Ali Khan
ORD54091,10-21-2024,Widget B,5,"19,99",$99.95,Sara Iqbal
ORD96974,"Jul 25, 2024",Widget B,6,21, 131.93 ,Noor Hussain
ORD86091,2024-06-24,Widget A,9,"13,75",123,Sara Hussain
ORD83289,22/08/2024,Widget B,2,$17.99,35,Ali Patel
ORD18987,19-Nov-24,Gadget Y,1, 4.94 ,4.94,Sara Khan
ORD82334,21/07/2024,Service Plan,2,49.99,"94,98",Ali Khan
ORD98849,"Dec 05, 2024",Widget B, 4 , 17.99 ,71.96,Ayesha Chen
ORD32224,15-Nov-24,Widget A,9,"11,25",101,Zain Ahmed
ORD69350,19/09/2024,Gadget Y,4,5.49,"21,96",Zain Ahmed
ORD63052,09-20-2024,Gadget X,8,"7,00","67,20",Fatima Chen
ORD31817,"Dec 12, 2024",Gadget Y,10, 6.04 ,"60,39",Zain Ahmed
ORD68147,12-29-2024,Gadget X,5,6,31.50,John Garcia
ORD84584,11-05-2024,Gadget X,4,7,$28.00,Ayesha Patel
ORD92130,"Sep 05, 2024",Service Plan,1,"44,99", 44.99 ,Omar Iqbal
ORD78073,17-Jun-24,Widget A,9,$12.50,$112.50,John Iqbal
ORD16875,28-Jul-24,Gadget Y,4,"5,49",21,Sara Lee
ORD49426,2024-11-28,Service Plan,6,"54,99","329,93",Noor Iqbal
ORD52670,"Nov 20, 2024",Gadget Y,7, 5.49 ,38.43,Ali Hussain
ORD27270,10-Sep-24,Gadget Y,7,"5,49",38,Ayesha Smith
ORD24073,08-05-2024,Gadget Y, 6 ,$5.49,"32,94",Hassan Ahmed
ORD68074,08-04-2024,Gadget Y,2,5.49,10.43,Noor Chen
ORD12844,23/12/2024,Gadget X,7,$7.00, 49.00 ,Maria Khan
ORD34580,"Jul 18, 2024",Widget B,10,17,$179.91,Hassan Reyes
ORD16241,2024-12-17,Gadget X,3,7.00, 21.00 ,Noor Ahmed
ORD15001,09-02-2024,Widget B,3,17,"56,67",Noor Iqbal
ORD53745,04-Jul-24,Gadget Y,1,5,5.49,John Lee
ORD35393,06-12-2024,Gadget X,1,7.70,7,Sara Khan
ORD28341,06-28-2024,Gadget Y,9,$4.94,44.47,John Reyes
ORD15731,12/08/2024,Widget B,2,17.99,37,Omar Hussain  
ORD39053,07-22-2024,Gadget Y, 2 , 6.04 ,$12.08,John Reyes
ORD65179,"Sep 25, 2024",WIDGET B,1,19.99,"19,99",Sara Khan
ORD99808,2024-09-20,SERVICE PLAN,8,"49,99",399.92,Sara Smith
ORD60209,09-25-2024,Service Plan,4,$49.99,$199.96,Ayesha Khan
ORD79432,"Aug 12, 2024",Service Plan,6,"49,99",299.94,Fatima Patel
ORD24191,"Nov 28, 2024",Service Plan,4,"49,99", 189.96 ,Maria Hussain
ORD28701,2024-12-02,Widget A,5,"12,50", 62.50 ,Zain Khan
ORD89533,27/07/2024,Widget B,5,$21.99,$109.95,Ayesha Khan
ORD58274,2024-11-27,Gadget X,4,7.70, 30.80 ,John Ahmed
ORD40577,2024-09-24,Gadget Y,1,"5,49",6.59,Hassan Hussain
ORD32232,2024-10-20,Widget B,4,17, 71.96 ,Maria Iqbal
ORD89315,"Sep 22, 2024",Gadget X,1,$7.00, 7.00 ,Ayesha Khan
ORD17498,23-Nov-24,Gadget X,6, 6.30 ,45.36,Fatima Patel
ORD47686,11-12-2024,Gadget Y, 1 ,"4,94","4,94",John Hussain
ORD53784,"Oct 25, 2024",Widget B, 6 ,"21,99","158,32",Omar Smith
ORD94938,22-Aug-24,Gadget Y,3,$5.49,$16.47,Omar Ahmed
ORD12617,07/12/2024,Widget A,1,11, 11.25 ,Sara Patel
ORD82842,18/06/2024,Gadget Y,1,5,$5.49,Zain Khan
ORD97598,"Nov 18, 2024",Service Plan,8,54.99, 439.91 ,Fatima Smith
ORD23180,27-Jun-24,Service Plan,6,54,329.93,Fatima Reyes
ORD87938,01/09/2024,Gadget Y, 10 ,$5.49,54.90,Ayesha Hussain
ORD84571,07-Dec-24,Gadget Y,5,$4.94,24.71,Fatima Hussain
ORD44823,25-Dec-24,Service Plan,7,$54.99,307,Fatima Garcia
ORD46982,06-Oct-24,Gadget Y,10, 5.49 ,"54,90",Zain Garcia
ORD60676,02/11/2024,Service Plan,10,"54,99",549.89,Sara Patel
ORD43314,"Sep 18, 2024",Service Plan,2,49.99, 99.98 ,Omar Patel
ORD41322,21-Nov-24,Widget A,4,12,50.00,Maria Iqbal
ORD72579,04/09/2024,Widget B,4,19,79.96,Hassan Patel
ORD74351,"Aug 04, 2024",Gadget Y,9, 5.49 , 46.94 ,Ayesha Garcia
ORD40245,2024-10-25,Widget B,3,19, 59.97 ,Omar Hussain  
ORD42020,2024-10-24,Gadget X,8,"7,00",56,Fatima Reyes
ORD70120,16/08/2024,Widget B,2,"19,99",$39.98,Maria Lee
ORD19005,"Nov 24, 2024",Gadget X,8,$7.00,"53,20",Zain Khan
ORD87532,27/11/2024,Gadget X,8, 7.00 ,$56.00,Noor Ahmed
ORD70373,"Jun 02, 2024",Service Plan,9, 49.99 ,$449.91,Noor Garcia
ORD18841,05-Jun-24,Gadget X,3,7,$23.10,Maria Garcia
ORD10183,28-Jun-24,Service Plan,2,44, 89.98 ,Sara Lee
ORD92268,10-29-2024,WIDGET B,6,$21.99, 131.93 ,Sara Ahmed
ORD14926,2024-07-19,Gadget X,8,7,$56.00,Omar Smith
ORD52380,2024-08-12,Gadget Y,3,$5.49,"16,47",Omar Patel
ORD96980,2024-08-03,Service Plan,5,49,"249,95",Ayesha Garcia
ORD91818,2024-08-27,Gadget X,8,7,$56.00,Noor Chen
ORD67867,2024-10-26,Gadget X,2,"7,70",14.63,Hassan Khan
ORD92982,28-Jun-24,Gadget Y,6,"6,04",28.99,Zain Hussain
ORD98357,2024-07-21,Gadget Y,7,$5.49, 38.43 ,Sara Hussain
ORD51876,"Oct 20, 2024",Widget A,8, 11.25 ,94.50,Maria Smith
ORD33367,2024-07-14,Widget A,10,"12,50", 125.00 ,Noor Garcia
ORD47256,"Jun 02, 2024",Widget A,4, 11.25 , 45.00 ,Sara Garcia
ORD30163,2024-06-02,Widget A,3,$12.50, 39.38 ,John Garcia
ORD77304,12-Oct-24,Gadget Y,7,5.49,$38.43,Fatima Smith
ORD42413,2024-11-17,Gadget Y,8,5,"43,92",Noor Ahmed
ORD35085,2024-12-21,Widget B,2,17.99, 35.98 ,Maria Smith
ORD79942,2024-12-14,Widget B,4,$19.99,"83,96",Omar Smith
ORD20705,11-09-2024,Widget B,3,$19.99,"59,97",Hassan Lee
ORD15158,26-Dec-24,Gadget Y,8,$6.04, 45.90 ,Zain Reyes
ORD65916,"Nov 29, 2024",Gadget Y,8,$5.49,52,Maria Smith
ORD16784,06-06-2024,Widget B, 4 ,19.99, 79.96 ,Fatima Smith
ORD28031,2024-08-28,Gadget X,3,7, 23.10 ,Noor Lee
ORD66937,10/12/2024,Widget B,10,$17.99,179.91,Zain Smith
ORD34998,"Sep 06, 2024",Widget B, 3 , 21.99 ,65.97,John Smith
ORD69848,12-15-2024,Widget B,2, 17.99 ,35.98,Omar Patel
ORD95301,2024-07-19,Gadget X, 4 ,"7,00",28,Ali Reyes  
ORD83215,20-Oct-24,Gadget X,10, 7.00 ,70,Ayesha Hussain
ORD64342,07-03-2024,Widget A,4, 11.25 , 45.00 ,John Chen
ORD32454,12/07/2024,Gadget X,10,$7.00,"70,00",Noor Ahmed
ORD64194,"Jul 24, 2024",Gadget X,2,"7,00",$16.80,Omar Lee
ORD89351,"Jun 03, 2024",Gadget X,1,$7.00,"6,65",Hassan Iqbal
ORD75841,19/12/2024,Gadget Y,1,$5.49, 5.49 ,Sara Smith
ORD78986,12-26-2024,SERVICE PLAN,10,49,"499,90",Hassan Ahmed
ORD51572,27/10/2024,Gadget Y,4,6.04, 24.16 ,Ayesha Lee
ORD12116,2024-10-15,Service Plan,7,49,"349,93",Noor Garcia  
ORD40785,26/12/2024,Service Plan,2,44,"89,98",Sara Khan
ORD75640,"Jul 10, 2024",Gadget X,2,7.00,"11,20",Omar Ahmed
ORD79855,23-Sep-24,Widget B,3, 19.99 ,59.97,Ayesha Smith
ORD94440,08-19-2024,GADGET Y,5,"5,49",27.45,Omar Hussain  
ORD12727,2024-08-15,Gadget Y,1,$5.49,"5,76",Maria Hussain
ORD49775,05/07/2024,Widget A,8,$12.50,"100,00",Omar Reyes
ORD59515,21-Dec-24,Widget A,9, 11.25 , 101.25 ,Fatima Reyes
ORD58636,2024-06-17,Widget B,9,$21.99, 197.90 ,Zain Ahmed
ORD90573,25/09/2024,Widget B,1,19.99,19.99,Noor Garcia
ORD63724,09-Oct-24,Widget A,8, 12.50 ,100.00,Fatima Patel
ORD98779,06-11-2024,Widget B,2, 19.99 ,$39.98,Noor Ahmed
ORD52636,08-01-2024,Gadget Y,3,"5,49",$16.47,Noor Smith
ORD51444,"Aug 04, 2024",Widget A, 7 ,12,87.50,Fatima Ahmed
ORD83259,11-16-2024,Gadget X,3,"7,00","21,00",Maria Lee
ORD14720,24-Sep-24,Service Plan,10, 54.99 , 549.89 ,Hassan Smith
ORD14100,2024-12-07,Widget A, 8 ,"12,50", 100.00 ,John Reyes
ORD26357,12-18-2024,Widget B,5,21,131.93,John Ahmed  
ORD50714,10-20-2024,Gadget Y,7,"6,04",50,Hassan Garcia
ORD75216,2024-06-16,Gadget X,10,6.30,63.00,Zain Reyes  
ORD41744,07-11-2024,Gadget X,8,$7.00,56.00,Fatima Lee
ORD96429,09-17-2024,Service Plan,10, 44.99 ,449.91,Ayesha Khan
ORD77295,26-Jun-24,Gadget Y,8, 4.94 ,"39,53",Omar Patel
ORD47029,10-14-2024,Widget A,2,$12.50,30.00,John Hussain
ORD22700,2024-10-09,Widget A,3,13,$41.25,John Lee
ORD35927,"Dec 04, 2024",Widget B, 6 ,"21,99","131,93",Ayesha Iqbal
ORD95118,11-19-2024,Widget B,4,19.99,83.96,Noor Khan  
ORD11517,04/10/2024,WIDGET A,4,13.75,"55,00",Hassan Smith
ORD44705,07-12-2024,Gadget Y,8,$5.49,$43.92,Maria Iqbal
ORD24243,11-23-2024,Gadget X,10,"6,30",63,Sara Chen
ORD51233,"Jul 24, 2024",Gadget Y,6, 4.94 , 29.65 ,Maria Khan
ORD90221,27/10/2024,Gadget X,1,$7.00,"7,00",Noor Lee
ORD37034,11-19-2024,Gadget X,3,6.30,18,Maria Khan
ORD76647,06-23-2024,Service Plan,8,$49.99,"399,92",Fatima Reyes
ORD45844,10-23-2024,GADGET Y,5,4,24.71,Ali Iqbal
ORD76982,"Jul 05, 2024",Gadget Y,5,"4,94",$24.71,Fatima Reyes
ORD83724,30/08/2024,Gadget X, 7 ,7.00,"49,00",Ali Reyes
ORD56429,2024-12-05,Widget B,10, 21.99 , 263.87 ,Ayesha Smith
ORD71437,08/06/2024,Gadget Y,10,"5,49",54.90,Fatima Garcia
ORD17441,26/07/2024,Widget B,6, 19.99 , 119.94 ,Zain Chen
ORD30257,"Sep 26, 2024",Service Plan,10,49.99,474,Noor Garcia
ORD54056,12-22-2024,Gadget X,10,7,70.00,Hassan Reyes
ORD74620,29-Nov-24,Gadget X,3,$7.70,$23.10,John Khan
ORD37350,09-09-2024,Widget B,8,21.99,"211,09",Ali Garcia
ORD97002,02/09/2024,WIDGET A,2, 12.50 ,25.00,Ali Hussain
ORD27204,10-15-2024,Service Plan,3,"49,99",$149.97,Zain Smith
ORD65050,04/10/2024,Gadget Y,5,"5,49",$27.45,Ayesha Reyes
ORD67732,12-Oct-24,WIDGET B,10,$21.99,"219,89",Sara Khan
ORD74188,21-Sep-24,Widget B,2,19, 41.98 ,Omar Hussain
ORD57342,08-31-2024,GADGET Y, 4 ,$5.49, 21.96 ,Zain Lee
ORD13974,18/11/2024,Service Plan,6,$49.99,$299.94,Sara Smith
ORD46065,"Jun 22, 2024",Gadget X,9,"7,00",59.85,Zain Smith
ORD10033,2024-11-03,Widget A,8,$12.50,120.00,Zain Patel
ORD55504,2024-07-17,Widget B,10,$19.99,199.90,Maria Patel
ORD77645,"Dec 02, 2024",Gadget Y, 6 , 5.49 ,$32.94,Ayesha Khan
ORD80572,2024-06-15,Gadget Y,1,4,$4.94,John Ahmed
ORD16170,09-22-2024,Service Plan,9, 54.99 ,494,Maria Hussain
ORD10640,2024-10-29,Gadget X,10,"7,00",70,Hassan Lee
ORD98756,09-09-2024,WIDGET B,8,19.99,159.92,John Smith
ORD39617,11-14-2024,Service Plan,5,49,249,Omar Garcia
ORD89268,"Jul 22, 2024",Service Plan,5,49,249.95,Fatima Chen
ORD64980,10-23-2024,Service Plan,6, 44.99 ,269.95,Ali Iqbal
ORD69995,12-Nov-24,Widget B,7,19, 139.93 ,Fatima Chen
ORD69574,30/09/2024,Widget A,2,12.50,"25,00",Maria Patel
ORD43905,2024-08-03,Gadget Y, 9 ,"5,49", 49.41 ,Ayesha Iqbal
ORD68596,04-Sep-24,Gadget Y,10,$5.49,$54.90,Hassan Reyes
ORD75053,01/07/2024,Widget B,6,21.99,$131.93,Ali Khan
ORD96472,08/10/2024,SERVICE PLAN,6,"44,99",256,Omar Khan
ORD10110,25-Aug-24,Gadget Y,9,5.49,$49.41,Ali Lee
ORD42229,"Dec 28, 2024",Gadget Y,6, 5.49 , 34.59 ,Fatima Reyes  
ORD75317,"Dec 23, 2024",WIDGET A,7,12.50,$91.88,Ayesha Reyes
ORD46408,12-05-2024,Service Plan,2,$54.99,109,Sara Iqbal
ORD70087,"Sep 20, 2024",Widget B,2,"19,99","39,98",John Hussain
ORD25982,10-13-2024,Widget B,5,17.99,89,Zain Hussain
ORD42858,"Jun 28, 2024",Service Plan,9,$44.99, 404.92 ,Hassan Ahmed
ORD38678,2024-10-26,Service Plan,9,49,359.93,Ayesha Smith  
ORD45796,"Oct 09, 2024",Gadget X,6,7.70,"46,20",Sara Reyes
ORD10926,15/08/2024,Gadget X,7, 6.30 ,44.10,Omar Garcia
ORD74428,"Dec 19, 2024",GADGET Y,7,5,"38,43",Fatima Iqbal
ORD11103,10-07-2024,GADGET X,3,"6,30",18.90,Fatima Hussain
ORD80423,11-Oct-24,Gadget Y,9,5,49,Maria Garcia
ORD10648,"Sep 19, 2024",Widget A,9, 12.50 , 112.50 ,Fatima Lee
ORD99859,10/08/2024,WIDGET A,1,"13,75",13,Ayesha Patel
ORD21497,05-Aug-24,Widget B,1,$19.99,18.99,Sara Ahmed
ORD76625,07-Aug-24,Widget A,7,"12,50",87,Maria Hussain
ORD30116,"Oct 24, 2024",Gadget Y,2, 5.49 ,"10,43",Maria Reyes
ORD51599,2024-06-19,Gadget Y,10,$4.94,59,Omar Patel
ORD96120,23-Jul-24,Service Plan,10,49,499.90,Fatima Chen
ORD99458,08-Sep-24,Widget A,2,11.25,22,Hassan Garcia
ORD50176,"Nov 10, 2024",Gadget Y,7, 5.49 ,38,Zain Hussain
ORD87313,26-Sep-24,Widget B,7,21.99,153.92,Hassan Reyes
ORD17618,21/11/2024,Service Plan,6, 49.99 ,299,Hassan Ahmed
ORD57884,11-11-2024,Widget A,10,12,"125,00",John Iqbal
ORD22301,09/09/2024,Gadget X,7, 7.70 ,"53,90",Ali Chen
ORD27232,2024-09-07,Widget B, 6 ,"19,99",119.94,Fatima Hussain
ORD79081,12-Aug-24,Widget A,5,"12,50","65,62",Ali Reyes  
ORD88675,2024-07-25,WIDGET B,3,$17.99,64.77,John Lee
ORD11576,28/09/2024,Gadget Y,2,$4.94,10,Fatima Lee
ORD43718,"Sep 21, 2024",Gadget Y,2,$6.04,"12,68",Zain Ahmed
ORD33556,08/09/2024,Gadget Y,7, 5.49 , 38.43 ,Hassan Patel
ORD16685,31/12/2024,WIDGET B,2,"19,99",$31.98,Ayesha Patel
ORD91098,12-07-2024,Service Plan,10,49,$499.90,Noor Ahmed
ORD89124,2024-06-12,Widget B,8,$19.99,"159,92",Noor Lee
ORD51295,"Sep 27, 2024",Widget A,5,$12.50,50.00,Omar Hussain  
ORD46189,31/12/2024,Gadget X,4,7,"30,80",Ayesha Smith
ORD64840,2024-10-29,Widget A,5,12,$50.00,Fatima Iqbal
ORD30605,"Sep 27, 2024",Service Plan,1, 44.99 ,44,Sara Khan
ORD80832,2024-12-10,Gadget X,4,7,$22.40,Maria Chen
ORD72369,"Sep 23, 2024",Gadget X,5,7.70, 38.50 ,John Reyes
ORD45942,"Dec 23, 2024",Gadget Y,4,"5,49",23,Zain Garcia
ORD53802,"Aug 15, 2024",Gadget Y,4,$5.49,23.06,Zain Hussain
ORD75496,10-Sep-24,SERVICE PLAN,7,"49,99",349,Maria Iqbal
ORD93960,14/12/2024,Widget B,4,$21.99,87,John Chen
ORD11140,10-23-2024,Widget B,3,"19,99", 59.97 ,Maria Lee
ORD73527,"Sep 10, 2024",GADGET Y,1,"5,49",$5.22,Noor Reyes
ORD73791,10-Jul-24,Widget B,10,$17.99,$143.93,John Lee
ORD93618,03/09/2024,Widget A,2, 12.50 ,25,Omar Patel
ORD17134,10-18-2024,Gadget Y,9,5, 49.41 ,Ali Khan
ORD30424,"Aug 19, 2024",Gadget X,7, 7.70 , 53.90 ,Ayesha Iqbal
ORD99129,23/10/2024,Gadget X,4,"6,30",25.20,Zain Hussain
ORD92996,"Sep 18, 2024",Widget B,10,21,$219.89,Ayesha Smith
ORD30819,03-Oct-24,Widget B,5,$21.99,109.95,John Reyes
ORD99120,2024-08-01,GADGET X,5,7.70,"38,50",Noor Iqbal  
ORD59601,"Oct 10, 2024",Gadget Y,3, 4.94 ,14,Noor Smith
ORD43399,05-Jun-24,Widget B,10,"19,99",239.88,Ayesha Garcia
ORD80809,2024-07-29,Widget B,2,17.99,$35.98,John Reyes
ORD27723,13/11/2024,Widget B,8, 21.99 ,175.91,Sara Smith
ORD20063,07/09/2024,WIDGET B, 2 ,17.99,$35.98,Ayesha Patel
ORD19593,07-20-2024,Widget B,7,19.99,$139.93,Sara Smith
ORD26016,19/10/2024,Service Plan,7, 54.99 ,307.94,Ayesha Ahmed
ORD93309,2024-08-21,Gadget Y,10, 5.49 ,43.92,Fatima Iqbal
ORD37861,12-28-2024,Widget B,5,$19.99, 99.95 ,Fatima Ahmed
ORD47313,2024-12-02,GADGET Y,5,6,30.20,Zain Reyes
ORD79866,18-Jul-24,Widget A,5,12.50, 59.38 ,Ayesha Garcia
ORD24946,2024-07-16,Widget B,3,19.99, 59.97 ,Ayesha Smith
ORD40596,07-06-2024,Gadget X,3,$7.70,23.10,Hassan Ahmed
ORD71252,23/10/2024,Gadget X,5,$7.00,35,Ali Ahmed
ORD68449,"Oct 08, 2024",Widget A,2, 13.75 ,$27.50,Noor Khan
ORD34746,08/10/2024,Gadget Y,5,5.49,27.45,Noor Patel
ORD54303,24/07/2024,Widget A,5,12.50,"62,50",Sara Khan  
ORD52251,12-21-2024,GADGET X,1,$6.30,6,Fatima Reyes
ORD76087,2024-08-04,Gadget Y,8, 4.94 ,$39.53,Ali Reyes
ORD15287,2024-08-26,Service Plan,4,49.99,$199.96,Fatima Smith
ORD68024,2024-08-02,Widget B,9, 19.99 ,$179.91,Ali Hussain
ORD18285,29/12/2024,WIDGET B,5,19,99.95,Noor Patel  
ORD49695,06-11-2024,Gadget Y,6,5,39.53,Fatima Khan
ORD56090,25-Dec-24,Gadget Y,10,6,60.39,Hassan Garcia
ORD96539,2024-11-02,WIDGET A,5,$12.50, 62.50 ,Sara Patel
ORD45962,"Dec 28, 2024",Gadget X,7,7,53.90,Noor Hussain
ORD13799,"Jun 25, 2024",Gadget Y,1,4,3.95,Fatima Reyes  
ORD29997,11-18-2024,Widget B,9,$19.99, 179.91 ,Hassan Reyes
ORD34850,04-Dec-24,Widget B,1,$17.99, 17.99 ,Noor Chen
ORD75802,06/10/2024,Widget B,8,$19.99,"159,92",Fatima Khan
ORD13933,"Dec 26, 2024",Service Plan,4,$44.99, 179.96 ,John Iqbal
ORD27736,11-21-2024,Gadget Y,4,4,"19,76",Hassan Lee
ORD82464,15/09/2024,Gadget Y,7,5,$38.43,Ayesha Garcia
ORD92676,11/07/2024,WIDGET A,2,"13,75",27.50,John Smith
ORD35722,05/08/2024,Gadget X,3, 7.70 ,$23.10,Ayesha Lee  
ORD46167,08-08-2024,GADGET X,6,$7.00,"42,00",Hassan Ahmed
ORD44752,10-26-2024,Gadget X,5,$6.30,31.50,Zain Chen
ORD91980,12-14-2024,Gadget X,7,7.00,49.00,Sara Iqbal
ORD90013,15/07/2024,Gadget X,7,"7,00",$58.80,Maria Lee
ORD79246,2024-10-05,Gadget X,10,7.00,70.00,John Hussain
ORD79341,2024-07-27,Gadget X,8,"6,30", 47.88 ,Hassan Garcia
ORD19990,06-07-2024,Service Plan,2,$49.99, 99.98 ,Omar Smith
ORD93321,19-Jun-24,Gadget X,7,7,49.00,Omar Patel
ORD68441,2024-08-19,Service Plan,2, 49.99 , 99.98 ,Ali Iqbal
ORD44899,21/09/2024,WIDGET A, 6 ,"11,25",$54.00,Sara Iqbal
ORD16907,18-Jul-24,Gadget Y,3, 4.94 , 14.82 ,Ayesha Smith
ORD82638,09/09/2024,Widget A, 5 ,"11,25",56,Noor Iqbal
ORD93447,2024-12-10,Gadget Y,9,"5,49","39,53",Hassan Garcia
ORD39207,2024-10-04,Widget B,4,"17,99",$71.96,Zain Hussain
